model_size,method,seed,step,val_format,val_correctness,train_format,train_correctness,train_length,response_tokens,step_seconds,grad_norm,dara/pi_correctness,dara/w_correctness,dara/active_groups_correctness,dara/pi_format,dara/w_format,dara/active_groups_format
1.5B,gdpo,0,41,,,0.9169921875,1.7509112358093262,0.0,87.84228515625,77.93758586701006,72.78803426027298,,,,,,
1.5B,gdpo,0,42,,,0.9228515625,1.6328656673431396,0.0,97.3671875,86.91339585999958,47.97495323419571,,,,,,
1.5B,gdpo,0,43,,,0.92041015625,1.8176331520080566,0.0,96.39501953125,88.69560927397106,3.079948604106903,,,,,,
1.5B,gdpo,0,44,,,0.9150390625,1.7170517444610596,0.0,92.01513671875,82.45716576901032,1299.2558425664902,,,,,,
1.5B,gdpo,0,45,,,0.9287109375,1.677419900894165,0.0,95.0517578125,86.92730611597653,7251266.39101094,,,,,,
1.5B,gdpo,0,46,,,0.93359375,1.716801643371582,0.0,94.005859375,80.10332085401751,214.3305470943451,,,,,,
1.5B,gdpo,0,47,,,0.9453125,1.7114567756652832,0.0,94.58837890625,80.91117246297654,2.997777819633484,,,,,,
1.5B,gdpo,0,48,,,0.9267578125,1.667351484298706,0.0,93.13037109375,84.72105157200713,40.878886580467224,,,,,,
1.5B,gdpo,0,49,,,0.92578125,1.8214775323867798,0.0,91.51953125,78.24808382301126,376.6145789027214,,,,,,
1.5B,gdpo,0,50,0.975,1.719957958906889,0.9453125,1.7595793008804321,0.0,94.58935546875,91.19546445197193,295.6154536008835,,,,,,
1.5B,gdpo,0,51,,,0.93798828125,1.758109211921692,0.0,90.2392578125,78.55003234697506,443.54785001277924,,,,,,
1.5B,gdpo,0,52,,,0.93017578125,1.7788798809051514,0.0,91.20654296875,85.37173488602275,3.053912103176117,,,,,,
1.5B,gdpo,0,53,,,0.93701171875,1.7974926233291626,0.0,93.890625,81.58889257500414,165.62377458810806,,,,,,
1.5B,gdpo,0,54,,,0.93212890625,1.8590502738952637,0.0,92.1484375,82.79543364897836,136.73246410489082,,,,,,
1.5B,gdpo,0,55,,,0.92431640625,1.7569851875305176,0.0,93.517578125,81.2686358949868,10.614394068717957,,,,,,
1.5B,gdpo,0,56,,,0.92529296875,1.764412522315979,0.0,94.96484375,86.8001741199987,15.843976259231567,,,,,,
1.5B,gdpo,0,57,,,0.93798828125,1.7625612020492554,0.0,92.103515625,81.93996962200617,145.3699316382408,,,,,,
1.5B,gdpo,0,58,,,0.92529296875,1.8048932552337646,0.0,91.40869140625,75.82112364802742,18.17697912454605,,,,,,
1.5B,gdpo,0,59,,,0.9345703125,1.900699496269226,0.0,89.7900390625,83.45659606298432,15.726135075092316,,,,,,
1.5B,gdpo,0,60,0.975,1.728029889240861,0.92431640625,1.7795640230178833,0.0,90.15185546875,89.15628420800203,83.62151831388474,,,,,,
1.5B,gdpo,0,61,,,0.94287109375,1.9195753335952759,0.0,90.56005859375,78.39743287902093,15.635624468326569,,,,,,
1.5B,gdpo,0,62,,,0.92626953125,1.7041449546813965,0.0,91.2890625,82.67302639997797,110.6901541352272,,,,,,
1.5B,gdpo,0,63,,,0.9453125,1.900416374206543,0.0,93.13671875,85.8695143039804,36.67294979095459,,,,,,
1.5B,gdpo,0,64,,,0.92041015625,1.8022609949111938,0.0,94.3984375,77.94698022899684,143.82367312908173,,,,,,
1.5B,gdpo,0,65,,,0.9443359375,1.9573628902435303,0.0,91.45703125,78.42311450402485,52.86466920375824,,,,,,
1.5B,gdpo,0,66,,,0.9541015625,1.8426518440246582,0.0,90.2314453125,78.09495894098654,88.03187173604965,,,,,,
1.5B,gdpo,0,67,,,0.9267578125,1.8527226448059082,0.0,91.50830078125,78.3755040980177,30.128953874111176,,,,,,
1.5B,gdpo,0,68,,,0.94921875,1.7687475681304932,0.0,91.49853515625,87.12893320398871,3.972002685070038,,,,,,
1.5B,gdpo,0,69,,,0.93603515625,1.8017706871032715,0.0,88.50732421875,82.76008282700786,65.08724766969681,,,,,,
1.5B,gdpo,0,70,0.975,1.7374030161648988,0.9345703125,1.9211368560791016,0.0,87.53369140625,92.3572950020316,125.62340557575226,,,,,,
1.5B,gdpo,0,71,,,0.9384765625,1.8854551315307617,0.0,91.5087890625,77.91796735901153,3.6529141664505005,,,,,,
1.5B,gdpo,0,72,,,0.92333984375,1.8184760808944702,0.0,90.4423828125,84.49286656797631,3.507814586162567,,,,,,
1.5B,gdpo,0,73,,,0.94140625,1.8639640808105469,0.0,87.40673828125,77.9190338489716,67.67269712686539,,,,,,
1.5B,gdpo,0,74,,,0.92333984375,1.8043550252914429,0.0,93.7900390625,85.77286525000818,55.38846296072006,,,,,,
1.5B,gdpo,0,75,,,0.923828125,1.831007957458496,0.0,89.119140625,78.78904197196243,147.06956654787064,,,,,,
1.5B,gdpo,0,76,,,0.947265625,1.8562477827072144,0.0,94.52587890625,81.8189839280094,267.9203209877014,,,,,,
1.5B,gdpo,0,77,,,0.95166015625,1.9448163509368896,0.0,92.43017578125,81.91325261199381,32.63790488243103,,,,,,
1.5B,gdpo,0,78,,,0.95703125,1.9954947233200073,0.0,90.400390625,84.10793847497553,49.368387281894684,,,,,,
1.5B,gdpo,0,79,,,0.947265625,1.9567832946777344,0.0,92.19482421875,79.5549562619999,2.927055448293686,,,,,,
1.5B,gdpo,0,80,0.975,1.7542604312300683,0.94189453125,1.9055705070495605,0.0,92.6171875,91.1934404700296,1274.6817380189896,,,,,,
1.5B,gdpo,0,81,,,0.92822265625,1.7895328998565674,0.0,90.48681640625,79.41182035004022,9.257793068885803,,,,,,
1.5B,gdpo,0,82,,,0.92431640625,1.8679288625717163,0.0,91.15234375,84.54159891302697,64.80957978963852,,,,,,
1.5B,gdpo,0,83,,,0.9423828125,1.760542392730713,0.0,87.8515625,79.61909010598902,101.22821569442749,,,,,,
1.5B,gdpo,0,84,,,0.9443359375,1.8717936277389526,0.0,91.82666015625,85.56256092397962,50.78712886571884,,,,,,
1.5B,gdpo,0,85,,,0.939453125,1.8260630369186401,0.0,87.87109375,87.16970613697777,14.112522959709167,,,,,,
1.5B,gdpo,0,86,,,0.95068359375,1.9249719381332397,0.0,90.1875,84.33591923001222,60.94946038722992,,,,,,
1.5B,gdpo,0,87,,,0.9462890625,1.905126929283142,0.0,90.13330078125,79.4424943330232,86.34451639652252,,,,,,
1.5B,gdpo,0,88,,,0.93701171875,1.8966128826141357,0.0,90.82763671875,84.64136578101898,58.75019949674606,,,,,,
1.5B,gdpo,0,89,,,0.93017578125,1.8402316570281982,0.0,91.109375,75.93732149497373,3.4927074313163757,,,,,,
1.5B,gdpo,0,90,0.975,1.7967036113142967,0.94287109375,1.8410028219223022,0.0,90.87548828125,91.65112451300956,2.834241032600403,,,,,,
1.5B,gdpo,0,91,,,0.951171875,1.9006519317626953,0.0,89.75927734375,75.48086463299114,4.382576644420624,,,,,,
1.5B,gdpo,0,92,,,0.9384765625,1.865138053894043,0.0,88.79931640625,79.02423948299838,107.98938900232315,,,,,,
1.5B,gdpo,0,93,,,0.94140625,1.9378843307495117,0.0,92.2744140625,87.17175666399999,64.98116284608841,,,,,,
1.5B,gdpo,0,94,,,0.939453125,1.9097812175750732,0.0,89.2265625,86.2534626199631,82.52368542551994,,,,,,
1.5B,gdpo,0,95,,,0.93408203125,1.9054020643234253,0.0,91.82421875,86.49059435701929,316.52256077528,,,,,,
1.5B,gdpo,0,96,,,0.9609375,1.8929880857467651,0.0,91.79296875,84.56091348995687,71.56793749332428,,,,,,
1.5B,gdpo,0,97,,,0.955078125,1.9328539371490479,0.0,90.51611328125,80.26821404701332,99.81398212909698,,,,,,
1.5B,gdpo,0,98,,,0.9375,1.7864480018615723,0.0,90.76318359375,80.59964250499615,9.756715714931488,,,,,,
1.5B,gdpo,0,99,,,0.93701171875,1.9105125665664673,0.0,91.01904296875,78.66062167199561,67.43058967590332,,,,,,
1.5B,gdpo,0,100,0.975,1.7154536105692386,0.94384765625,1.8361061811447144,0.0,90.947265625,96.78755026200088,51.023676961660385,,,,,,
1.5B,gdpo,1,0,0.025,-2.54375,,,,,,,,,,,,
1.5B,gdpo,1,1,,,0.001953125,-2.450601100921631,0.0,120.4599609375,94.25204513099743,41.82579731941223,,,,,,
1.5B,gdpo,1,2,,,0.0107421875,-2.4840216636657715,0.0,125.53466796875,94.02578928205185,151.80281829833984,,,,,,
1.5B,gdpo,1,3,,,0.00830078125,-2.268312692642212,0.0,116.79931640625,90.10705301497364,19.462496280670166,,,,,,
1.5B,gdpo,1,4,,,0.0068359375,-1.5896978378295898,0.0,99.244140625,88.59586553700501,67.6742799282074,,,,,,
1.5B,gdpo,1,5,,,0.01611328125,-0.6162831783294678,0.0,89.73828125,85.04255635896698,39.812945544719696,,,,,,
1.5B,gdpo,1,6,,,0.02392578125,0.06164056062698364,0.0,92.515625,85.54824608104536,44.672290325164795,,,,,,
1.5B,gdpo,1,7,,,0.02392578125,0.5214746594429016,0.0,89.59521484375,84.98209887597477,3.9115750789642334,,,,,,
1.5B,gdpo,1,8,,,0.02734375,0.9901152849197388,0.0,86.115234375,86.800030288985,50.67198944091797,,,,,,
1.5B,gdpo,1,9,,,0.04736328125,1.0256993770599365,0.0,87.48095703125,84.43639778497163,15.998457312583923,,,,,,
1.5B,gdpo,1,10,0.125,1.550224825926125,0.0703125,1.1887168884277344,0.0,83.3271484375,91.20604589598952,3.7432077527046204,,,,,,
1.5B,gdpo,1,11,,,0.11767578125,1.1491248607635498,0.0,78.8115234375,83.72176703898003,3.8940460681915283,,,,,,
1.5B,gdpo,1,12,,,0.16259765625,1.2643009424209595,0.0,84.8017578125,85.9353169699898,15.915699779987335,,,,,,
1.5B,gdpo,1,13,,,0.23486328125,1.181349277496338,0.0,88.80224609375,86.31188766803825,39.68857592344284,,,,,,
1.5B,gdpo,1,14,,,0.36328125,1.2496517896652222,0.0,92.8447265625,88.61585812101839,10.523463487625122,,,,,,
1.5B,gdpo,1,15,,,0.51220703125,1.3636655807495117,0.0,94.4345703125,87.25140308099799,154.89284706115723,,,,,,
1.5B,gdpo,1,16,,,0.697265625,1.209639549255371,0.0,102.64697265625,85.77318143000593,150.80476707220078,,,,,,
1.5B,gdpo,1,17,,,0.7744140625,1.3904223442077637,0.0,103.68994140625,89.57536582800094,58.3010938167572,,,,,,
1.5B,gdpo,1,18,,,0.79833984375,1.2117040157318115,0.0,108.14111328125,90.98837306397036,45.534758269786835,,,,,,
1.5B,gdpo,1,19,,,0.83642578125,1.3161797523498535,0.0,103.41796875,90.47057535202475,3.1011046171188354,,,,,,
1.5B,gdpo,1,20,0.925,1.5503161421045661,0.86328125,1.5344465970993042,0.0,102.52001953125,92.93483148200903,93.61958652734756,,,,,,
1.5B,gdpo,1,21,,,0.85302734375,1.397763729095459,0.0,100.53955078125,88.32693047897192,46.722566306591034,,,,,,
1.5B,gdpo,1,22,,,0.8779296875,1.5191229581832886,0.0,102.81396484375,88.84902068297379,103.23600900173187,,,,,,
1.5B,gdpo,1,23,,,0.8662109375,1.5412144660949707,0.0,101.95458984375,88.41910677897977,61.937005400657654,,,,,,
1.5B,gdpo,1,24,,,0.875,1.5139998197555542,0.0,100.8056640625,86.9797051770147,82.25307595729828,,,,,,
1.5B,gdpo,1,25,,,0.8681640625,1.6304435729980469,0.0,100.33935546875,87.88092928001424,76.35696935653687,,,,,,
1.5B,gdpo,1,26,,,0.87353515625,1.668323278427124,0.0,99.73193359375,86.92076779296622,397.56744372844696,,,,,,
1.5B,gdpo,1,27,,,0.85888671875,1.5553226470947266,0.0,94.322265625,84.08238153997809,2.6672666668891907,,,,,,
1.5B,gdpo,1,28,,,0.8603515625,1.4288783073425293,0.0,99.72509765625,89.34980535600334,33.81730890274048,,,,,,
1.5B,gdpo,1,29,,,0.8818359375,1.7195121049880981,0.0,95.1826171875,84.10963224200532,3624.4481223225594,,,,,,
1.5B,gdpo,1,30,0.9625,1.7175837706774473,0.88330078125,1.6010568141937256,0.0,102.5498046875,96.84597153699724,489.27984857559204,,,,,,
1.5B,gdpo,1,31,,,0.9033203125,1.6543442010879517,0.0,97.79736328125,83.32804152800236,18.71973091363907,,,,,,
1.5B,gdpo,1,32,,,0.92138671875,1.6771076917648315,0.0,96.1708984375,87.79755722300615,170.19007408618927,,,,,,
1.5B,gdpo,1,33,,,0.92431640625,1.7141458988189697,0.0,97.84228515625,81.6942875990062,29.73212468624115,,,,,,
1.5B,gdpo,1,34,,,0.912109375,1.62740159034729,0.0,101.7783203125,88.01816930400673,14.794054329395294,,,,,,
1.5B,gdpo,1,35,,,0.91650390625,1.6603951454162598,0.0,102.0419921875,86.40689611103153,73.04749429225922,,,,,,
1.5B,gdpo,1,36,,,0.912109375,1.735119104385376,0.0,95.26513671875,81.06488253298448,205.1919378042221,,,,,,
1.5B,gdpo,1,37,,,0.91552734375,1.5854665040969849,0.0,98.1982421875,82.39895762695232,8.661752104759216,,,,,,
1.5B,gdpo,1,38,,,0.9375,1.790419340133667,0.0,96.3876953125,85.12435489700874,40.353222727775574,,,,,,
1.5B,gdpo,1,39,,,0.9169921875,1.5299882888793945,0.0,99.947265625,87.76861301600002,37.768838703632355,,,,,,
1.5B,gdpo,1,40,0.975,1.7246373441070317,0.92822265625,1.7173529863357544,0.0,95.43408203125,91.33039456699044,19.410450756549835,,,,,,
1.5B,gdpo,1,41,,,0.92626953125,1.7979929447174072,0.0,93.55224609375,83.67985255096573,25.034492015838623,,,,,,
1.5B,gdpo,1,42,,,0.92236328125,1.6394108533859253,0.0,96.5634765625,86.51837428001454,373.1106867790222,,,,,,
1.5B,gdpo,1,43,,,0.91748046875,1.6885324716567993,0.0,98.7080078125,87.47015690902481,198.32307130098343,,,,,,
1.5B,gdpo,1,44,,,0.91650390625,1.6947352886199951,0.0,96.94580078125,87.30707994598197,84.35267615318298,,,,,,
1.5B,gdpo,1,45,,,0.92626953125,1.716240644454956,0.0,91.84228515625,79.63220709702,3.2990293502807617,,,,,,
1.5B,gdpo,1,46,,,0.9306640625,1.82463800907135,0.0,90.95458984375,87.22430380200967,325.96838241815567,,,,,,
1.5B,gdpo,1,47,,,0.9296875,1.7560465335845947,0.0,92.9443359375,81.1150862579816,4.324333965778351,,,,,,
1.5B,gdpo,1,48,,,0.9375,1.729341983795166,0.0,88.2509765625,79.98666226997739,128.9721047282219,,,,,,
1.5B,gdpo,1,49,,,0.93212890625,1.7203443050384521,0.0,92.404296875,80.59766870003659,3.348290741443634,,,,,,
1.5B,gdpo,1,50,0.975,1.783868945017457,0.92822265625,1.771910309791565,0.0,92.1484375,87.19877615699079,262.02485597133636,,,,,,
1.5B,gdpo,1,51,,,0.93212890625,1.7797428369522095,0.0,90.8759765625,85.0463105510571,774.2223290801048,,,,,,
1.5B,gdpo,1,52,,,0.94140625,1.8174819946289062,0.0,92.03076171875,86.78815651504556,3.0726744532585144,,,,,,
1.5B,gdpo,1,53,,,0.93212890625,1.718172311782837,0.0,94.7353515625,82.29369418101851,105.76277893781662,,,,,,
1.5B,gdpo,1,54,,,0.92431640625,1.6865369081497192,0.0,95.60009765625,81.83276014600415,61.116015791893005,,,,,,
1.5B,gdpo,1,55,,,0.927734375,1.744347095489502,0.0,91.37646484375,82.20530069101369,11.014248847961426,,,,,,
1.5B,gdpo,1,56,,,0.9384765625,1.83881413936615,0.0,96.47705078125,80.50603608798701,77.04143249988556,,,,,,
1.5B,gdpo,1,57,,,0.927734375,1.720199465751648,0.0,91.41650390625,83.44822736200877,3.2693551778793335,,,,,,
1.5B,gdpo,1,58,,,0.943359375,1.874257206916809,0.0,95.74658203125,82.05163223296404,123.37757703661919,,,,,,
1.5B,gdpo,1,59,,,0.93115234375,1.85193932056427,0.0,92.39794921875,79.28121133596869,29.539413332939148,,,,,,
1.5B,gdpo,1,60,0.975,1.761547515168786,0.93603515625,1.8680657148361206,0.0,97.81884765625,92.03650688799098,49.92142182588577,,,,,,
1.5B,gdpo,1,61,,,0.94384765625,1.8053452968597412,0.0,94.87939453125,80.02581040700898,394.1867413520813,,,,,,
1.5B,gdpo,1,62,,,0.921875,1.7882006168365479,0.0,100.82373046875,86.19014566601254,27.676062524318695,,,,,,
1.5B,gdpo,1,63,,,0.921875,1.6158307790756226,0.0,96.52490234375,78.97427381802117,59.722997307777405,,,,,,
1.5B,gdpo,1,64,,,0.91650390625,1.7606492042541504,0.0,95.9208984375,80.41587050497765,673.527248442173,,,,,,
1.5B,gdpo,1,65,,,0.94091796875,1.7178977727890015,0.0,98.04638671875,89.68206820701016,33.47152554988861,,,,,,
1.5B,gdpo,1,66,,,0.93310546875,1.9262255430221558,0.0,92.99755859375,76.93151122704148,3.4503397941589355,,,,,,
1.5B,gdpo,1,67,,,0.95458984375,1.875305414199829,0.0,95.45703125,77.92748231597943,108.98561024665833,,,,,,
1.5B,gdpo,1,68,,,0.94775390625,1.8737422227859497,0.0,94.3076171875,77.9389347419492,40.57296258211136,,,,,,
1.5B,gdpo,1,69,,,0.93115234375,1.7157745361328125,0.0,100.58935546875,83.94591710699024,156.25900864601135,,,,,,
1.5B,gdpo,1,70,0.975,1.802618943527341,0.9306640625,1.8368431329727173,0.0,95.59326171875,84.26582876004977,74.0879784822464,,,,,,
1.5B,gdpo,1,71,,,0.919921875,1.8566142320632935,0.0,95.1748046875,84.28847018798115,3.0354026556015015,,,,,,
1.5B,gdpo,1,72,,,0.95166015625,1.940555453300476,0.0,94.91650390625,83.29038217302877,121.88417279720306,,,,,,
1.5B,gdpo,1,73,,,0.93017578125,1.845076084136963,0.0,96.49169921875,78.51344403199619,424694.8705328703,,,,,,
1.5B,gdpo,1,74,,,0.93798828125,1.8374810218811035,0.0,98.4189453125,81.81762910902034,162.73838460445404,,,,,,
1.5B,gdpo,1,75,,,0.94189453125,1.7875982522964478,0.0,94.66162109375,80.52493572200183,3.892515778541565,,,,,,
1.5B,gdpo,1,76,,,0.94482421875,1.8518078327178955,0.0,98.9150390625,79.52629623498069,125.34249937534332,,,,,,
1.5B,gdpo,1,77,,,0.939453125,1.903623342514038,0.0,96.90380859375,82.25463136704639,3.001604735851288,,,,,,
1.5B,gdpo,1,78,,,0.94873046875,1.9450552463531494,0.0,97.4404296875,78.39995423803339,152.01103511452675,,,,,,
1.5B,gdpo,1,79,,,0.935546875,1.8804322481155396,0.0,102.4423828125,88.49954661400989,90.48297691345215,,,,,,
1.5B,gdpo,1,80,0.975,1.8160804826766253,0.93017578125,1.7417316436767578,0.0,96.64794921875,86.86596984200878,55.47596287727356,,,,,,
1.5B,gdpo,1,81,,,0.94384765625,1.920966386795044,0.0,97.21240234375,87.46642865700414,128.51901000738144,,,,,,
1.5B,gdpo,1,82,,,0.9462890625,1.8485767841339111,0.0,97.19775390625,79.4013535209815,9.446241796016693,,,,,,
1.5B,gdpo,1,83,,,0.93212890625,1.8104110956192017,0.0,101.82080078125,82.3152828150196,105.34374904632568,,,,,,
1.5B,gdpo,1,84,,,0.93359375,1.9259775876998901,0.0,97.89599609375,83.71471975499298,3.8157447576522827,,,,,,
1.5B,gdpo,1,85,,,0.93798828125,1.8698976039886475,0.0,98.18115234375,81.44327310699737,268.55489242076874,,,,,,
1.5B,gdpo,1,86,,,0.931640625,1.8928724527359009,0.0,99.71875,79.2229554480291,64.10435086488724,,,,,,
1.5B,gdpo,1,87,,,0.94091796875,1.865335464477539,0.0,96.21240234375,77.52466575597646,3.504495084285736,,,,,,
1.5B,gdpo,1,88,,,0.93505859375,1.9174854755401611,0.0,101.70068359375,81.1428168459679,256.52318143844604,,,,,,
1.5B,gdpo,1,89,,,0.9443359375,1.9250530004501343,0.0,100.24072265625,81.49190040398389,1387932.1857340932,,,,,,
1.5B,gdpo,1,90,0.975,1.7950868912041187,0.95458984375,1.8304948806762695,0.0,99.6015625,84.76410600100644,5.120407193899155,,,,,,
1.5B,gdpo,1,91,,,0.947265625,1.8895282745361328,0.0,98.7578125,79.32134451100137,257.40291863679886,,,,,,
1.5B,gdpo,1,92,,,0.9443359375,2.000028371810913,0.0,97.08056640625,83.94348601996899,3.7040104269981384,,,,,,
1.5B,gdpo,1,93,,,0.93994140625,1.878685474395752,0.0,100.6376953125,81.79033266601618,13530.651981413364,,,,,,
1.5B,gdpo,1,94,,,0.9443359375,1.9486645460128784,0.0,99.92919921875,78.5904216109775,284.37394392490387,,,,,,
1.5B,gdpo,1,95,,,0.92919921875,1.863800048828125,0.0,97.11328125,86.47529868001584,114.78698146343231,,,,,,
1.5B,gdpo,1,96,,,0.9404296875,1.8523396253585815,0.0,103.68505859375,82.32482327905018,175.51493102312088,,,,,,
1.5B,gdpo,1,97,,,0.94140625,1.8842408657073975,0.0,100.25634765625,80.72539978998248,161.91294959187508,,,,,,
1.5B,gdpo,1,98,,,0.9423828125,1.8834619522094727,0.0,101.6982421875,82.4691149230348,49.58853667974472,,,,,,
1.5B,gdpo,1,99,,,0.9189453125,1.859449863433838,0.0,104.767578125,80.9565177289769,1143.3377666175365,,,,,,
1.5B,gdpo,1,100,0.975,1.8162178436294198,0.9453125,1.984848141670227,0.0,95.830078125,100.80619662301615,3.0299366116523743,,,,,,
1.5B,gdpo,2,0,0.025,-2.54375,,,,,,,,,,,,
1.5B,gdpo,2,1,,,0.0048828125,-2.440371036529541,0.0,123.24072265625,99.80435730703175,48.85172379016876,,,,,,
1.5B,gdpo,2,2,,,0.00537109375,-2.410172462463379,0.0,115.240234375,96.14070077496581,5.6722731590271,,,,,,
1.5B,gdpo,2,3,,,0.0078125,-2.195580005645752,0.0,117.6875,95.72712140600197,61.21125841140747,,,,,,
1.5B,gdpo,2,4,,,0.0087890625,-1.4589284658432007,0.0,92.8974609375,90.31190967501607,430.90420150756836,,,,,,
1.5B,gdpo,2,5,,,0.0126953125,-0.21198567748069763,0.0,91.27490234375,89.90543867700035,4.796427309513092,,,,,,
1.5B,gdpo,2,6,,,0.00439453125,0.5931598544120789,0.0,85.5732421875,88.58335026202258,58.816630363464355,,,,,,
1.5B,gdpo,2,7,,,0.001953125,0.8139268755912781,0.0,88.96142578125,90.14784564898582,15.390362203121185,,,,,,
1.5B,gdpo,2,8,,,0.0048828125,1.1845219135284424,0.0,80.86181640625,89.54603815096198,14.885845422744751,,,,,,
1.5B,gdpo,2,9,,,0.00244140625,1.1962894201278687,0.0,88.20068359375,89.4154249120038,9.06915283203125,,,,,,
1.5B,gdpo,2,10,0.0125,1.4735953625291587,0.0009765625,1.339250922203064,0.0,88.36669921875,106.11849819199415,113.94176709651947,,,,,,
1.5B,gdpo,2,11,,,0.0068359375,1.2921899557113647,0.0,82.2236328125,89.40608060901286,5.803911447525024,,,,,,
1.5B,gdpo,2,12,,,0.0068359375,1.3380653858184814,0.0,81.25830078125,88.80650505702943,17.893392622470856,,,,,,
1.5B,gdpo,2,13,,,0.0078125,1.4948996305465698,0.0,74.20703125,87.74333734100219,11.818898260593414,,,,,,
1.5B,gdpo,2,14,,,0.00732421875,1.4494496583938599,0.0,88.921875,89.93466179602547,70.58087170124054,,,,,,
1.5B,gdpo,2,15,,,0.00439453125,1.489172101020813,0.0,79.52587890625,85.36395220196573,10.301576972007751,,,,,,
1.5B,gdpo,2,16,,,0.0107421875,1.4597666263580322,0.0,81.3623046875,85.99906591000035,3.1871729493141174,,,,,,
1.5B,gdpo,2,17,,,0.015625,1.5284173488616943,0.0,76.5224609375,84.5346958010341,3.293786883354187,,,,,,
1.5B,gdpo,2,18,,,0.00634765625,1.5077601671218872,0.0,82.16796875,89.82748693099711,7.011002600193024,,,,,,
1.5B,gdpo,2,19,,,0.0078125,1.587227463722229,0.0,80.6123046875,84.19304695498431,10.359972834587097,,,,,,
1.5B,gdpo,2,20,0.0375,1.6850117610767483,0.0087890625,1.6343060731887817,0.0,70.84521484375,94.0065011830302,8.459986209869385,,,,,,
1.5B,gdpo,2,21,,,0.009765625,1.6468806266784668,0.0,75.103515625,86.29304359998787,76.01647001504898,,,,,,
1.5B,gdpo,2,22,,,0.0126953125,1.5194575786590576,0.0,74.57177734375,88.34021390596172,2.882431149482727,,,,,,
1.5B,gdpo,2,23,,,0.00830078125,1.6400737762451172,0.0,65.392578125,84.60443527100142,3.430593729019165,,,,,,
1.5B,gdpo,2,24,,,0.009765625,1.7153360843658447,0.0,77.42626953125,86.3611762689543,12.560027539730072,,,,,,
1.5B,gdpo,2,25,,,0.01953125,1.6448801755905151,0.0,73.8212890625,88.29017435305286,3.2489073276519775,,,,,,
1.5B,gdpo,2,26,,,0.01513671875,1.711112380027771,0.0,72.90576171875,86.01631133299088,51.240441143512726,,,,,,
1.5B,gdpo,2,27,,,0.02197265625,1.7238961458206177,0.0,70.26123046875,84.71149727399461,24.236825823783875,,,,,,
1.5B,gdpo,2,28,,,0.01806640625,1.7787998914718628,0.0,68.92041015625,86.22688650799682,3.9061452746391296,,,,,,
1.5B,gdpo,2,29,,,0.01416015625,1.7753956317901611,0.0,73.29150390625,86.75672243500594,2.940985858440399,,,,,,
1.5B,gdpo,2,30,0.05,1.751014506444335,0.02099609375,1.6713491678237915,0.0,70.77001953125,91.95719875796931,15.145939886569977,,,,,,
1.5B,gdpo,2,31,,,0.02734375,1.7220646142959595,0.0,67.7421875,87.95735725096893,3.4521350264549255,,,,,,
1.5B,gdpo,2,32,,,0.01904296875,1.827897071838379,0.0,66.0595703125,81.3109609609819,11.755793035030365,,,,,,
1.5B,gdpo,2,33,,,0.02490234375,1.6509424448013306,0.0,67.33740234375,84.63856051699258,3.3202162981033325,,,,,,
1.5B,gdpo,2,34,,,0.025390625,1.7621909379959106,0.0,64.912109375,75.11673515703296,21.749783396720886,,,,,,
1.5B,gdpo,2,35,,,0.0244140625,1.7133946418762207,0.0,69.69189453125,79.80328026699135,35.78092443943024,,,,,,
1.5B,gdpo,2,36,,,0.0341796875,1.7418675422668457,0.0,71.81591796875,83.99438113596989,11.4789879322052,,,,,,
1.5B,gdpo,2,37,,,0.0234375,1.869200587272644,0.0,66.2265625,81.48100659897318,4.626532554626465,,,,,,
1.5B,gdpo,2,38,,,0.044921875,1.6265182495117188,0.0,74.20654296875,87.40265450603329,24.939582347869873,,,,,,
1.5B,gdpo,2,39,,,0.02783203125,1.8086860179901123,0.0,70.25634765625,86.52878081600647,15.028159737586975,,,,,,
1.5B,gdpo,2,40,0.0625,1.7679192680865525,0.0380859375,1.7979552745819092,0.0,68.51318359375,97.25400365900714,51.38062208890915,,,,,,
1.5B,gdpo,2,41,,,0.0341796875,1.7670032978057861,0.0,70.50244140625,79.95396314602112,4.091399967670441,,,,,,
1.5B,gdpo,2,42,,,0.0263671875,1.731428861618042,0.0,69.4951171875,81.27967328997329,131.31279611587524,,,,,,
1.5B,gdpo,2,43,,,0.03515625,1.774997353553772,0.0,68.58984375,77.56737888097996,3.4590150713920593,,,,,,
1.5B,gdpo,2,44,,,0.04150390625,1.853839635848999,0.0,67.98388671875,86.17377671500435,17.137556731700897,,,,,,
1.5B,gdpo,2,45,,,0.0556640625,1.817304253578186,0.0,73.81103515625,86.81415872502839,64.53807407617569,,,,,,
1.5B,gdpo,2,46,,,0.05126953125,1.8035619258880615,0.0,70.65283203125,88.12287918297807,3.487821400165558,,,,,,
1.5B,gdpo,2,47,,,0.0234375,1.8637490272521973,0.0,67.76318359375,85.08157641004073,4.079748153686523,,,,,,
1.5B,gdpo,2,48,,,0.05419921875,1.8271262645721436,0.0,76.298828125,89.16406454500975,147.16585212945938,,,,,,
1.5B,gdpo,2,49,,,0.07373046875,1.7046016454696655,0.0,71.7001953125,88.78290422999999,284.85538882017136,,,,,,
1.5B,gdpo,2,50,0.0875,1.75200580842793,0.0498046875,1.8625845909118652,0.0,72.61865234375,92.34897545102285,3.4408704042434692,,,,,,
1.5B,gdpo,2,51,,,0.04931640625,1.7550963163375854,0.0,73.8046875,86.22382205200847,3.076922118663788,,,,,,
