step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,gdpo/pi_correctness,gdpo/w_correctness,gdpo/active_groups_correctness,gdpo/pi_format,gdpo/w_format,gdpo/active_groups_format,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/ref,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_s/testing,timing_s/save_checkpoint
10,1.5919195363298058,0.025,1.5669195363298059,0.0,420592,447581,26989,436420,436420,436420.0,0.1120193675160408,0.001,0.470703125,1.0,241.0,0.046875,1.0,24.0,0.36275452491024446,0.05428494855857872,0.0015044665879345145,0.0058486487548713014,4.238804936408997,0.36688737539148736,1e-06,1.1670262813568115,4.0,-3.0,0.02001953125,1.0,0.0,1.1470067501068115,3.0,-3.0,0.0,0.0,0.0,1.1741207838058472,12.264789581298828,-3.01771879196167,0.0,0.9999999403953552,4.143151760101318,-3.0030670166015625,0.0,4.143151760101318,-3.0030670166015625,82.466796875,1024.0,1.0,0.0048828125,769.916015625,1849.0,419.0,0.0,39.1592040789983,11.252732197004661,1.339013527998759,43.016184683001484,116.96583967100014,0.000767044090554259,0.006446045207028013,0.2318594372675929,0.024641506280075092,8.385634036996635,13.706003275001422
11,,,,,417790,429142,11352,422796,422797,422796.25,0.10239790380001068,0.001,0.46484375,1.0,238.0,0.060546875,1.0,31.0,0.2564944459923676,-0.0035246778944773333,0.0012166185770183802,-0.00012286858469475907,80.1590861082077,0.3787654890989903,1e-06,1.2753853797912598,4.0,-3.0,0.02099609375,1.0,0.0,1.2543892860412598,3.0,-3.0,0.0,0.0,0.0,1.2727911472320557,4.235142230987549,-3.021920680999756,-7.55175300071187e-09,0.9999999403953552,3.819003105163574,-2.8578176498413086,-7.55175300071187e-09,3.819003105163574,-2.8578176498413086,78.92822265625,1024.0,1.0,0.00244140625,746.845703125,2048.0,402.0,0.00390625,39.22841676700045,10.875634782001725,1.3056732129989541,40.29894653800147,91.8177671989979,0.0007720463538873359,0.0064307776984787145,0.24268252508274585,0.023828822120584958,,
12,,,,,419816,451460,31644,435088,435089,435088.5,0.10017852485179901,0.001,0.45703125,1.0,234.0,0.08984375,1.0,46.0,0.31494854673229417,-0.049641170474732745,0.0015999286792819098,9.378946460542623e-05,39.36180651187897,0.38400557871279617,1e-06,1.2910288572311401,4.0,-3.0,0.02783203125,1.0,0.0,1.2631968259811401,3.0,-3.0,0.0,0.0,0.0,1.2968602180480957,13.45880126953125,-3.0174927711486816,-8.644287952108698e-09,1.0000001192092896,3.9049019813537598,-3.8924078941345215,-8.644287952108698e-09,3.9049019813537598,-3.8924078941345215,82.7431640625,1024.0,1.0,0.00439453125,767.0390625,2048.0,393.0,0.005859375,35.006329680996714,10.94461017199501,1.3007342540004174,40.946111354001914,88.30227612800081,0.0007473963653374069,0.006288726415427557,0.2065782062870842,0.02352746128316533,,
13,,,,,412328,444866,32538,430028,430029,430028.75,0.09284623712301254,0.001,0.46484375,1.0,238.0,0.1015625,1.0,52.0,0.3116041858281408,-0.00976529745717666,0.0013339594214422895,0.00014771827188399454,24.246201813220978,0.3830192601883345,1e-06,1.2889448404312134,4.0,-3.0,0.04248046875,1.0,0.0,1.2464643716812134,3.0,-3.0,0.0,0.0,0.0,1.2998579740524292,11.757343292236328,-3.0204217433929443,6.355217685438674e-09,0.9999999403953552,3.626555919647217,-4.098789691925049,6.355217685438674e-09,3.626555919647217,-4.098789691925049,84.40966796875,1024.0,1.0,0.0029296875,755.490234375,2048.0,416.0,0.00390625,43.42229445200064,10.918332070999895,1.3214160119969165,40.60187150999991,96.365508734998,0.0007682137601247106,0.0063474430901421675,0.25118322015838773,0.023604161064812473,,
14,,,,,424865,450049,25184,438784,438785,438784.5,0.10642237961292267,0.001,0.412109375,1.0,211.0,0.16796875,1.0,86.0,0.323564792300264,0.08440438906351726,0.0015097680870288363,0.0001983174108318053,3.5155232548713684,0.3793161394956236,1e-06,1.4055891036987305,4.0,-3.0,0.05908203125,1.0,0.0,1.3465070724487305,3.0,-3.0,0.0,0.0,0.0,1.4007017612457275,3.998976469039917,-3.019587755203247,1.9883703572531886e-08,0.9999999403953552,3.958397626876831,-3.628025770187378,1.9883703572531886e-08,3.958397626876831,-3.628025770187378,83.9345703125,1024.0,1.0,0.0009765625,773.06640625,2034.0,399.0,0.0,34.72097105300054,11.208761442998366,1.401382267002191,41.866303738999704,89.53773915999773,0.0007984456304872842,0.00638625648980215,0.2019858931052167,0.02385356806074491,,
15,,,,,415410,452542,37132,432140,432140,432140.0,0.08505047112703323,0.001,0.423828125,1.0,217.0,0.283203125,1.0,145.0,0.3262773914069965,-0.08551888779640712,0.005090684553704642,0.003188672199532197,27.52561914920807,0.37949205057788915,1e-06,1.5058577060699463,4.0,-3.0,0.10888671875,1.0,0.0,1.3969709873199463,3.0,-3.0,0.0,0.0,0.0,1.5127418041229248,14.558710098266602,-3.0202133655548096,1.3269759513434565e-08,1.0,3.612898826599121,-3.6954545974731445,1.3269759513434565e-08,3.612898826599121,-3.6954545974731445,83.09765625,1024.0,1.0,0.0029296875,760.92578125,2048.0,402.0,0.005859375,34.757277540004,10.923948866999126,1.33683346700127,41.20429277799849,88.336432711003,0.0007733798462311231,0.006319681623431716,0.2042335210125746,0.023837351771415796,,
16,,,,,429115,451626,22511,437157,437158,437157.75,0.06692337989807129,0.001,0.451171875,1.0,231.0,0.4765625,1.0,244.0,0.23811526288246287,-0.07714694677370376,0.002666903748016419,3.2850071044055674e-05,83.58979421854019,0.37908741495511006,1e-06,1.5300065279006958,4.0,-3.0,0.24462890625,1.0,0.0,1.2853776216506958,3.0,-3.0,0.0,0.0,0.0,1.5423310995101929,9.474603652954102,-3.024312973022461,-1.2232652224497542e-08,0.9999999403953552,2.940948247909546,-2.9980173110961914,-1.2232652224497542e-08,2.940948247909546,-2.9980173110961914,87.70654296875,1024.0,1.0,0.00244140625,766.1171875,2048.0,426.0,0.00390625,45.77592009399814,11.16213714100013,1.3761269570022705,41.66777763100254,100.09862593399885,0.0007869738995833144,0.006383357690101645,0.25484442467834373,0.023828799575783877,,
17,,,,,426966,450706,23740,438285,438286,438285.25,0.06489460915327072,0.001,0.43359375,1.0,222.0,0.564453125,1.0,289.0,0.29382607880337486,-0.041769321750977945,0.013286593586912957,0.005923699793317516,61.71583443880081,0.38397480025521175,1e-06,1.7174627780914307,4.0,-3.0,0.3740234375,1.0,0.0,1.3434393405914307,3.0,-3.0,0.0,0.0,0.0,1.7243270874023438,13.588215827941895,-3.017446756362915,-5.4154489781410575e-09,0.9999997615814209,3.0317883491516113,-3.1628594398498535,-5.4154489781410575e-09,3.0317883491516113,-3.1628594398498535,88.05126953125,1024.0,1.0,0.001953125,767.974609375,2048.0,399.0,0.00390625,36.14467428399803,12.119187206997594,1.3072326310066273,41.25476162399718,90.92441099800635,0.0007456517365155612,0.006912842268247445,0.2004373910130818,0.023531913077155336,,
18,,,,,437496,467368,29872,453354,453355,453354.5,0.07317934185266495,0.001,0.50390625,1.0,258.0,0.56640625,1.0,290.0,0.2860584562023481,0.07167040617593254,0.0033622883706508826,0.001082088407141176,4.9988404512405396,0.37965528011755656,1e-06,1.7304235696792603,4.0,-3.0,0.466796875,1.0,0.0,1.2636266946792603,3.0,-3.0,0.0,0.0,0.0,1.7249327898025513,3.9992072582244873,-3.013416051864624,7.0226247039784084e-09,1.0,3.065260648727417,-3.193751096725464,7.0226247039784084e-09,3.065260648727417,-3.193751096725464,97.6064453125,1024.0,1.0,0.0009765625,787.8515625,2048.0,418.0,0.00390625,40.961548796003626,11.607782252001925,1.3277713139978005,43.201303145993734,97.20147998600441,0.000732192640636522,0.006401051633987269,0.20491224922712398,0.023823135728218058,,
19,,,,,437850,456094,18244,446805,446805,446805.0,0.05380666255950928,0.001,0.462890625,1.0,237.0,0.44921875,1.0,230.0,0.23685000836849213,-0.005714536667050373,0.0022737617048645214,0.0003801976450748982,27.14430034160614,0.36872821559524066,1e-06,1.9573452472686768,4.0,-3.0,0.673828125,1.0,0.0,1.2835171222686768,3.0,-3.0,0.0,0.0,0.0,1.97542142868042,21.613523483276367,-3.0210213661193848,5.6866817921275015e-09,1.0000001192092896,3.230203151702881,-3.2385947704315186,5.6866817921275015e-09,3.230203151702881,-3.2385947704315186,104.814453125,1024.0,1.0,0.00341796875,767.8515625,2048.0,393.0,0.005859375,37.569191443995805,11.356934443996579,1.326532812003279,43.825061543997435,94.1835931980022,0.0007422325242573825,0.00635452515302905,0.17501719670174137,0.024521358055526143,,
20,2.4486197169870136,0.925,1.523619713447988,0.0,435769,447217,11448,442291,442292,442291.75,0.05144835636019707,0.001,0.41796875,1.0,214.0,0.271484375,1.0,139.0,0.3161970729629199,0.019353393030663333,0.011019753781147302,0.007834835846309337,34.25422292947769,0.37835492387272457,1e-06,2.224830150604248,4.0,-3.0,0.80859375,1.0,0.0,1.4162365198135376,3.0,-3.0,0.0,0.0,0.0,2.2498939037323,21.60712242126465,-3.020385265350342,-9.868476702479256e-09,0.9999998211860657,3.4410765171051025,-3.3906939029693604,-9.868476702479256e-09,3.4410765171051025,-3.3906939029693604,108.71826171875,1024.0,19.0,0.00244140625,755.1328125,2048.0,389.0,0.005859375,37.854553694996866,11.304676209001627,1.3122988070026622,42.27335566500551,115.59770625799865,0.0007417608439467061,0.0063898299080876065,0.17001438860567633,0.023894497051440318,8.997806610001135,13.752846128998499
21,,,,,427879,457479,29600,443023,443023,443023.0,0.07746550440788269,0.001,0.39453125,1.0,202.0,0.138671875,1.0,71.0,0.21346809306452352,0.02302984308992182,0.00097719878671811,-5.683723752407522e-05,60.341300547122955,0.3811360570483934,1e-06,2.2905023097991943,4.0,-3.0,0.83740234375,1.0,0.0,1.4530999660491943,3.0,-3.0,0.0,0.0,0.0,2.2997426986694336,20.8758487701416,-3.0136947631835938,-1.0969457564513618e-09,1.0,3.9001352787017822,-3.8181817531585693,-1.0969457564513618e-09,3.9001352787017822,-3.8181817531585693,108.673828125,1024.0,1.0,0.001953125,756.60546875,2048.0,416.0,0.00390625,40.82819883200136,11.209792930996628,1.323905527999159,42.03224464000232,95.49847158500052,0.0007470862280283184,0.006325739821068335,0.18344475670818894,0.023718996891810538,,
22,,,,,430756,462505,31749,449882,449882,449882.0,0.055513884872198105,0.001,0.396484375,1.0,203.0,0.115234375,1.0,59.0,0.253850846521316,-0.04872877150774002,0.0016461864241488998,0.02896490867134426,65.47527730464935,0.372669811915627,1e-06,2.3707706928253174,4.0,-3.0,0.86328125,1.0,0.0,1.5074892044067383,3.0,-3.0,0.0,0.0,0.0,2.399937152862549,24.739200592041016,-3.0147476196289062,-2.572010160406535e-09,1.0000001192092896,3.9125072956085205,-3.8471124172210693,-2.572010160406535e-09,3.9125072956085205,-3.8471124172210693,110.078125,1024.0,17.0,0.00341796875,768.59765625,2048.0,419.0,0.005859375,38.32316705199628,11.339915029995609,1.3310802359992522,43.67837962599879,94.76740264500404,0.0007396829813146849,0.006301605215365145,0.1699927566181524,0.024272131151056715,,
23,,,,,446935,466105,19170,458087,458088,458087.75,0.030848683789372444,0.001,0.3828125,1.0,196.0,0.130859375,1.0,67.0,0.26449192548170686,0.009972778236260638,0.02247797162272036,0.04926413022860743,109.16831383109093,0.372920148317989,1e-06,2.373211622238159,4.0,-3.0,0.84423828125,1.0,0.0,1.5289732217788696,3.0,-3.0,0.0,0.0,0.0,2.4306817054748535,26.120861053466797,-3.017014741897583,2.5536927239500073e-08,1.0,3.695617198944092,-3.519847869873047,2.5536927239500073e-08,3.695617198944092,-3.519847869873047,109.70068359375,1024.0,15.0,0.00341796875,785.001953125,2048.0,422.0,0.001953125,35.896949846995994,11.648009140000795,1.3803770860031364,44.471350922001875,93.499468247006,0.0007533366074530133,0.006356865655106906,0.15977847145773966,0.02427010486637215,,
24,,,,,433073,452070,18997,440044,440044,440044.0,0.0863368958234787,0.001,0.369140625,1.0,189.0,0.07421875,1.0,38.0,0.227028720879129,-0.01237197034060955,0.001551764615994346,-5.4602747228825266e-05,6.294970273971558,0.3850122097717569,1e-06,2.353449821472168,4.0,-3.0,0.8681640625,1.0,0.0,1.485285997390747,3.0,-3.0,0.0,0.0,0.0,2.3584070205688477,30.323558807373047,-3.0147182941436768,-1.1328610272087758e-09,1.0,4.132182598114014,-4.346166610717773,-1.1328610272087758e-09,4.132182598114014,-4.346166610717773,105.228515625,1024.0,4.0,0.001953125,754.232421875,2048.0,389.0,0.001953125,48.79898983100429,11.241166499996325,1.3056059019945678,41.290790150997054,102.73664834800002,0.0007417473604881375,0.00638638778167429,0.22643702243538194,0.023458330389118504,,
25,,,,,430618,452786,22168,440682,440683,440682.75,0.04158569127321243,0.001,0.34375,1.0,176.0,0.06640625,1.0,34.0,0.1999263994395733,-0.07850071201877047,0.014003125197875003,0.012502685839839009,63.29478347301483,0.37783483856323746,1e-06,2.4746108055114746,4.0,-3.0,0.85595703125,1.0,0.0,1.618653655052185,3.0,-3.0,0.0,0.0,0.0,2.5285229682922363,34.68840789794922,-3.0260701179504395,-2.0247657772642924e-08,1.0,2.444457530975342,-4.096355438232422,-2.0247657772642924e-08,2.444457530975342,-4.096355438232422,105.97607421875,1024.0,11.0,0.0048828125,754.732421875,2048.0,393.0,0.0078125,38.724956015001226,11.26570169399929,1.340416410996113,42.201504183001816,93.63534443199751,0.0007604202859064218,0.006391049850487278,0.1784239515248468,0.02394097805223929,,
26,,,,,420973,459574,38601,445074,445075,445074.5,0.07725343853235245,0.001,0.333984375,1.0,171.0,0.07421875,1.0,38.0,0.1839073394735654,-0.07558251758261274,0.0011941441315381476,2.4363422077537204e-05,84.1140764951706,0.38368986667173965,1e-06,2.484210729598999,4.0,-3.0,0.87109375,1.0,0.0,1.613116979598999,3.0,-3.0,0.0,0.0,0.0,2.501067876815796,32.692935943603516,-3.023437261581421,3.553065841543912e-09,1.0,2.8871560096740723,-4.261876583099365,3.553065841543912e-09,2.8871560096740723,-4.261876583099365,100.6533203125,1024.0,15.0,0.0009765625,768.6328125,2048.0,402.0,0.00390625,28.63327713799663,11.287889234998147,1.320262481996906,41.91387005699653,83.25490356500086,0.0007415963406109011,0.0063404493152259605,0.13890343914269387,0.023543176511458493,,
27,,,,,423361,452119,28758,437620,437621,437620.75,0.08984752744436264,0.001,0.328125,1.0,168.0,0.10546875,1.0,54.0,0.21866485270960578,-0.028970783223109,0.0016231023212734225,0.00023521946824420694,2.914952278137207,0.39057815975087296,1e-06,2.393075704574585,4.0,-3.0,0.85302734375,1.0,0.0,1.540048360824585,3.0,-3.0,0.0,0.0,0.0,2.4001359939575195,31.721786499023438,-3.0383353233337402,-9.587160398893957e-09,1.0000001192092896,4.317657470703125,-4.303832054138184,-9.587160398893957e-09,4.317657470703125,-4.303832054138184,99.47412109375,1024.0,5.0,0.00146484375,755.25390625,2048.0,399.0,0.00390625,35.2187168140008,11.599539586000901,1.2874230860034004,40.48699980800302,88.69442465199973,0.0007354673458716254,0.0066264794265359335,0.17287550651620484,0.023129044845338696,,
28,,,,,420181,476472,56291,447077,447078,447077.5,0.07299991697072983,0.001,0.3828125,1.0,196.0,0.0703125,1.0,36.0,0.22641085496833246,0.015141228289012947,0.0014623000170104206,6.365909751131708e-05,116.7257798910141,0.3798155400434576,1e-06,2.2701807022094727,4.0,-3.0,0.8544921875,1.0,0.0,1.415688395500183,3.0,-3.0,0.0,0.0,0.0,2.3002800941467285,38.77429962158203,-3.0194180011749268,-4.643266215964559e-09,1.0,2.8264424800872803,-4.090315818786621,-4.643266215964559e-09,2.8264424800872803,-4.090315818786621,102.6943359375,1024.0,12.0,0.0009765625,770.50390625,2048.0,407.0,0.005859375,31.628951433005568,11.3792479190015,1.3353293260006467,42.6060974610009,87.04950850399473,0.0007466990208636348,0.006363129389759885,0.15038632657692433,0.023824782873775183,,
29,,,,,418729,472255,53526,444780,444780,444780.0,0.09690382331609726,0.001,0.330078125,1.0,169.0,0.060546875,1.0,31.0,0.16186293512582778,-0.055950668461931245,0.0016000475850887596,1.739460955529163e-05,159.52442967891693,0.3890497680729826,1e-06,2.535247325897217,4.0,-3.0,0.86767578125,1.0,0.0,1.6675714254379272,3.0,-3.0,0.0,0.0,0.0,2.544513463973999,38.3441276550293,-3.0170528888702393,-1.208425470800023e-09,0.9999999403953552,3.5684545040130615,-4.464279651641846,-1.208425470800023e-09,3.5684545040130615,-4.464279651641846,98.6484375,1024.0,12.0,0.0009765625,770.0625,2048.0,407.0,0.00390625,34.69446892999986,11.267345186002785,1.3330276780034183,41.30808835299831,88.70087587399757,0.0007492623757832064,0.006333100176493314,0.17172759231210827,0.02321826990478344,,
30,2.619735788181424,0.925,1.694735786318779,0.0,433057,473298,40241,452987,452988,452987.25,0.04446030780673027,0.001,0.33203125,1.0,170.0,0.076171875,1.0,39.0,0.18376337016622227,-0.04856380350538529,0.0016112084325868637,5.230644319453859e-05,112.7063981294632,0.3701544130519885,1e-06,2.4537720680236816,4.0,-3.0,0.87255859375,1.0,0.0,1.5812132358551025,3.0,-3.0,0.0,0.0,0.0,2.520632743835449,49.209197998046875,-3.028928756713867,2.3653254910271926e-09,0.9999997615814209,3.181100368499756,-4.396763324737549,2.3653254910271926e-09,3.181100368499756,-4.396763324737549,100.79736328125,1024.0,1.0,0.0029296875,783.943359375,2048.0,413.0,0.013671875,35.48307503900287,11.486261787998956,1.4033001210045768,44.29721835000237,114.39719756500563,0.000774469988396239,0.006339174992231545,0.17188664137518164,0.024447276578977866,8.157166434000828,13.466462898999453
