step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,grpo/pi_correctness,grpo/w_correctness,grpo/active_groups_correctness,grpo/pi_format,grpo/w_format,grpo/active_groups_format,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/update_actor,timing_per_token_ms/ref,timing_per_token_ms/gen,timing_s/testing,timing_s/save_checkpoint
31,,,,,434004,441026,7022,436548,436548,436548.0,0.08653946965932846,0.001,0.39453125,1.0,202.0,0.09375,1.0,48.0,0.3959423645303167,0.061295118375584996,0.0009943629366120901,-7.479425409561875e-05,2.7971312403678894,0.36636848534110417,1e-06,1.4522976875305176,4.0,-3.0,0.0302734375,1.0,0.0,1.4220242500305176,3.0,-3.0,0.0,0.0,0.0,1.447778582572937,3.999739646911621,-3.015540838241577,-0.020433243364095688,0.6828516721725464,1.4999996423721313,-1.4999996423721313,-0.020433243364095688,1.4999996423721313,-1.4999996423721313,85.453125,1024.0,1.0,0.0029296875,767.1796875,2048.0,413.0,0.0078125,39.716089913999895,11.161622949999582,1.4417573739992804,43.103925279006944,95.52986762899673,0.000825657988353675,0.02468452797802701,0.006391979203890284,0.22693871088178766,,
32,,,,,431253,457901,26648,442905,442906,442905.5,0.09976598620414734,0.001,0.427734375,1.0,219.0,0.142578125,1.0,73.0,0.45598671633389687,0.01161314538049121,0.0030586418879759167,-0.002298397319698838,97.591652572155,0.3729544861764552,1e-06,1.4566794633865356,4.0,-3.0,0.0517578125,1.0,0.0,1.4049216508865356,3.0,-3.0,0.0,0.0,0.0,1.4506241083145142,4.000243186950684,-3.279337167739868,-0.028781069442629814,0.6846489310264587,1.4999995231628418,-1.4999995231628418,-0.028781069442629814,1.4999995231628418,-1.4999995231628418,86.2080078125,1024.0,1.0,0.0029296875,778.841796875,2048.0,393.0,0.005859375,35.9958382909972,11.308252028000425,1.4078023500042036,42.986165611000615,91.82647253599862,0.0007946403634659107,0.02426373436940872,0.006382993679238813,0.20388004967883594,,
33,,,,,423274,459450,36176,440699,440700,440699.75,0.08151973783969879,0.001,0.427734375,1.0,219.0,0.240234375,1.0,123.0,0.34744078280596896,-0.030204100405861592,0.001206410008057117,0.00011990009101211775,22.015109658241272,0.37946666668984264,1e-06,1.461911916732788,4.0,-3.0,0.10302734375,1.0,0.0,1.3588844537734985,3.0,-3.0,0.0,0.0,0.0,1.4570131301879883,3.9987986087799072,-3.0163094997406006,0.003747916780412197,0.7039183974266052,1.4999995231628418,-1.4999996423721313,0.003747916780412197,1.4999995231628418,-1.4999996423721313,87.60498046875,1024.0,1.0,0.00341796875,773.13671875,2048.0,399.0,0.001953125,35.29953446199943,11.263816724997014,1.6851341169967782,42.04723453999759,90.41886978100229,0.0009559422923412018,0.023852540499511056,0.006389734011079546,0.19674795564473108,,
34,,,,,416369,439494,23125,428227,428228,428227.75,0.07991276681423187,0.001,0.41796875,1.0,214.0,0.265625,1.0,136.0,0.31891869673771517,-0.013420820169683014,0.0017798859626054764,4.3776404839133776e-05,2.7775566577911377,0.3719395893130028,1e-06,1.459885835647583,4.0,-3.0,0.11279296875,1.0,0.0,1.347092866897583,3.0,-3.0,0.0,0.0,0.0,1.4550975561141968,3.9988996982574463,-3.015307664871216,0.024591609835624695,0.6807755827903748,1.4999996423721313,-1.4999996423721313,0.024591609835624695,1.4999996423721313,-1.4999996423721313,89.77685546875,732.0,1.0,0.0,746.60546875,2048.0,389.0,0.001953125,32.52131607099727,10.864846418997331,1.4917579039974953,41.562232825002866,86.54469747800613,0.0008708904922657951,0.02426409359564091,0.006342913565852126,0.17687798018631956,,
35,,,,,407755,441971,34216,431356,431357,431356.5,0.07858636975288391,0.001,0.369140625,1.0,189.0,0.345703125,1.0,177.0,0.299121279535549,-0.10594625105815274,0.002575057014057945,0.00011121841790944538,31.481467366218567,0.38224767562741685,1e-06,1.7118420600891113,4.0,-3.0,0.1748046875,1.0,0.0,1.5370373725891113,3.0,-3.0,0.0,0.0,0.0,1.7086284160614014,3.9990978240966797,-3.013880491256714,0.05846307799220085,0.7108190655708313,1.4999994039535522,-1.4999995231628418,0.05846307799220085,1.4999994039535522,-1.4999995231628418,87.2841796875,1024.0,1.0,0.00146484375,755.208984375,2048.0,407.0,0.00390625,34.476669042996946,11.325509164998948,1.937490121999872,40.812232608004706,88.65565634999803,0.0011229053706156462,0.023653423912706025,0.006563891563590063,0.1928678383233027,,
36,,,,,425343,452951,27608,440800,440801,440800.25,0.07552891969680786,0.001,0.416015625,1.0,213.0,0.462890625,1.0,237.0,0.3505324492851893,-0.04438388627022505,0.0020819102375147242,0.00028385893844339684,46.5703244805336,0.38086246237602217,1e-06,1.6486153602600098,4.0,-3.0,0.25927734375,1.0,0.0,1.3893381357192993,3.0,-3.0,0.0,0.0,0.0,1.646337866783142,4.309412479400635,-3.012068748474121,0.04252726584672928,0.7441269755363464,1.4999995231628418,-1.4999996423721313,0.04252726584672928,1.4999995231628418,-1.4999996423721313,87.95166015625,1024.0,1.0,0.00146484375,772.986328125,2048.0,399.0,0.00390625,32.714766646997305,11.253483580003376,1.412179605998972,41.86414514799981,87.36365641700104,0.000800918106329892,0.023743263047151065,0.00638241674091801,0.18162257680498156,,
37,,,,,404057,461970,57913,430399,430400,430399.25,0.06565020978450775,0.001,0.4453125,1.0,228.0,0.533203125,1.0,273.0,0.3999655197064082,-0.010013528847290823,0.008498834907853355,-0.008046910592990267,48.49188882112503,0.3798682803587436,1e-06,1.8329148292541504,4.0,-3.0,0.47314453125,1.0,0.0,1.3597701787948608,3.0,-3.0,0.0,0.0,0.0,1.8282454013824463,3.9991464614868164,-3.0125577449798584,0.027368979528546333,0.7293530702590942,1.4999994039535522,-1.4999996423721313,0.027368979528546333,1.4999994039535522,-1.4999996423721313,106.68994140625,1024.0,1.0,0.00537109375,733.93359375,2048.0,414.0,0.001953125,41.66506896599458,11.306436391998432,1.3845307270021294,40.940751300993725,95.4187026100044,0.0008042130225611043,0.023780682297305192,0.006567411764773308,0.19068594178513865,,
38,,,,,443768,472919,29151,454783,454784,454783.25,0.07074335962533951,0.001,0.533203125,1.0,273.0,0.400390625,1.0,205.0,0.39466104805469515,0.08215897579211742,0.008611541725501107,0.004262002683844912,292.6964091062546,0.38571456680030014,1e-06,1.930999755859375,4.0,-3.0,0.72509765625,1.0,0.0,1.2059019804000854,3.0,-3.0,0.0,0.0,0.0,1.9223569631576538,3.998114824295044,-3.0167124271392822,-0.03936157375574112,0.775383710861206,1.4999991655349731,-1.4999996423721313,-0.03936157375574112,1.4999991655349731,-1.4999996423721313,113.71728515625,1024.0,9.0,0.0029296875,774.53125,2048.0,399.0,0.01171875,39.42828078500315,11.614607867995801,1.4772513850039104,42.664289934997214,95.29793940999662,0.0008120634307683443,0.023453089980225314,0.006384694174640227,0.16929783542228902,,
39,,,,,417522,475048,57526,448639,448639,448639.0,0.0755062848329544,0.001,0.47265625,1.0,242.0,0.302734375,1.0,155.0,0.3735050951441129,-0.061295643386741476,0.008920958013428995,0.019482288437575334,39.33865523338318,0.3718701749395229,1e-06,2.041918992996216,4.0,-3.0,0.7646484375,1.0,0.0,1.2772705554962158,3.0,-3.0,0.0,0.0,0.0,2.03556752204895,3.9979658126831055,-3.4307363033294678,-0.02579973079264164,0.7752792835235596,1.4999992847442627,-1.499999761581421,-0.02579973079264164,1.4999992847442627,-1.499999761581421,108.244140625,1024.0,7.0,0.00341796875,768.00390625,2048.0,422.0,0.005859375,38.322905802000605,11.358117910000146,1.3930985580009292,43.62608054299926,94.7992525869995,0.000776291493829632,0.024310236372116146,0.006329207843054296,0.17287177153967181,,
40,2.4417206780984997,0.9125,1.5292206740006804,0.0,435794,481266,45472,452234,452235,452234.25,0.07273545861244202,0.001,0.44921875,1.0,230.0,0.240234375,1.0,123.0,0.34755625167200643,0.013380731966707015,0.0011042622237225934,0.00020585073704545897,14.163543403148651,0.3764960350133578,1e-06,2.124469757080078,4.0,-3.0,0.8046875,1.0,0.0,1.3197821378707886,3.0,-3.0,0.0,0.0,0.0,2.1178908348083496,3.9982149600982666,-3.0137739181518555,-0.009566445834934711,0.7603866457939148,1.4999995231628418,-1.4999996423721313,-0.009566445834934711,1.4999995231628418,-1.4999996423721313,114.64306640625,1024.0,16.0,0.00341796875,768.626953125,2048.0,413.0,0.00390625,38.8590638559981,11.500366764004866,1.4006811610015575,43.48108085599961,118.88040922500659,0.0007743117427536489,0.02403681325330822,0.006357527522520058,0.16550632208492774,8.04003133700462,15.498194940999383
41,,,,,450516,472792,22276,461779,461780,461779.5,0.07104431837797165,0.001,0.421875,1.0,216.0,0.1953125,1.0,100.0,0.36666155606508255,0.011925783539481927,0.0020504350522969617,0.0034459650428289024,64.52141177654266,0.3790989103379099,1e-06,2.3437507152557373,4.0,-3.0,0.85302734375,1.0,0.0,1.4907233715057373,3.0,-3.0,0.0,0.0,0.0,2.34171199798584,5.062431335449219,-3.01416277885437,-0.009329237043857574,0.768348217010498,1.4999995231628418,-1.4999996423721313,-0.009329237043857574,1.4999995231628418,-1.4999996423721313,116.9404296875,1024.0,21.0,0.00244140625,784.97265625,2048.0,393.0,0.00390625,38.74868823400175,11.668058442999609,1.4292028740019305,44.15011638699798,96.10427888599952,0.0007737474671363337,0.023902163471417624,0.006316899322620216,0.16179398328977657,,
42,,,,,429525,467393,37868,449316,449317,449316.5,0.07115339487791061,0.001,0.4609375,1.0,236.0,0.1796875,1.0,92.0,0.4081893207565431,0.015612341598757812,0.0014535278464937883,6.639892413776608e-05,52.58207994699478,0.37838334851682437,1e-06,2.274355888366699,4.0,-3.0,0.82470703125,1.0,0.0,1.4496486186981201,3.0,-3.0,0.0,0.0,0.0,2.2726635932922363,5.307610034942627,-3.016324996948242,-0.009794188663363457,0.7653141021728516,1.4999990463256836,-1.4999996423721313,-0.009794188663363457,1.4999990463256836,-1.4999996423721313,111.5380859375,1024.0,5.0,0.0029296875,766.033203125,2048.0,407.0,0.001953125,40.29750531999889,11.348786018999817,1.364078229998995,42.93771994399867,96.05659526099771,0.0007589740361187465,0.023890575988194666,0.006314472103183289,0.17641073992032086,,
43,,,,,424371,451383,27012,440241,440242,440241.25,0.070843905210495,0.001,0.412109375,1.0,211.0,0.16015625,1.0,82.0,0.378114040041792,-0.034033094243756654,0.0012315839753839477,-8.452777371436744e-05,32.800042152404785,0.3791257277790904,1e-06,2.2890172004699707,4.0,-3.0,0.810546875,1.0,0.0,1.4784702062606812,3.0,-3.0,0.0,0.0,0.0,2.2855494022369385,5.464219093322754,-3.0133728981018066,0.013020463287830353,0.7613120079040527,1.4999995231628418,-1.4999996423721313,0.013020463287830353,1.4999995231628418,-1.4999996423721313,108.62548828125,1024.0,19.0,0.00244140625,751.220703125,2048.0,389.0,0.00390625,36.49283986299997,11.175039250003465,1.3672682440010249,41.96742195299885,91.10783777600591,0.0007764312430974067,0.023832059099981456,0.00634597465026475,0.16403856724878058,,
44,,,,,434306,470074,35768,452045,452046,452045.25,0.07788001000881195,0.001,0.4296875,1.0,220.0,0.1640625,1.0,84.0,0.3508497565984726,0.018571976820627847,0.0018657578233008583,0.00022503587097162382,128.6336739063263,0.38727197821962145,1e-06,2.331263780593872,4.0,-3.0,0.83203125,1.0,0.0,1.4992324113845825,3.0,-3.0,0.0,0.0,0.0,2.32266902923584,3.9971256256103516,-4.167025566101074,-0.04134000092744827,0.774120032787323,1.4999992847442627,-1.4999996423721313,-0.04134000092744827,1.4999992847442627,-1.4999996423721313,112.33837890625,1024.0,12.0,0.00439453125,770.5625,2048.0,399.0,0.0078125,40.15913657700003,11.574889745999826,1.3982548239946482,42.240759521002474,95.46912260100362,0.0007732936160675552,0.023360913271958102,0.0064013999406031955,0.17455257586637063,,
45,,,,,434389,457384,22995,447567,447567,447567.0,0.07818777114152908,0.001,0.400390625,1.0,205.0,0.095703125,1.0,49.0,0.39123989790678027,-0.015563758990416924,0.000883238607396682,-3.8234610474319195e-05,24.573366165161133,0.38016856974239227,1e-06,2.360992908477783,4.0,-3.0,0.86669921875,1.0,0.0,1.4942933320999146,3.0,-3.0,0.0,0.0,0.0,2.3548223972320557,3.9977035522460938,-3.010124444961548,-0.013419373892247677,0.7632314562797546,1.4999994039535522,-1.4999996423721313,-0.013419373892247677,1.4999994039535522,-1.4999996423721313,106.970703125,1024.0,14.0,0.00146484375,767.18359375,2048.0,416.0,0.00390625,38.408570307001355,11.290724825004872,1.4290738650015555,42.771202807998634,93.99764091899851,0.0007982457738179734,0.023890949739367867,0.006306723253169287,0.17532075766857783,,
46,,,,,424850,457319,32469,443314,443315,443314.25,0.0768573135137558,0.001,0.419921875,1.0,215.0,0.107421875,1.0,55.0,0.32312109917402265,0.06607672000924746,0.0013227928643270086,3.415473715904227e-05,10.209246695041656,0.37995797237280843,1e-06,2.30558180809021,4.0,-3.0,0.85693359375,1.0,0.0,1.4486480951309204,3.0,-3.0,0.0,0.0,0.0,2.2995171546936035,3.9977259635925293,-3.014380693435669,-0.006043687462806702,0.7629066705703735,1.4999995231628418,-1.4999996423721313,-0.006043687462806702,1.4999995231628418,-1.4999996423721313,110.82275390625,1024.0,21.0,0.0009765625,755.025390625,2048.0,393.0,0.001953125,35.413476656001876,11.251242252001248,1.3834136660007061,42.16541262199462,90.32337475800159,0.0007801540701662005,0.023778511869398864,0.006344958599910361,0.15603056266826107,,
47,,,,,432603,462839,30236,449505,449505,449505.0,0.07796093076467514,0.001,0.384765625,1.0,197.0,0.08984375,1.0,46.0,0.48815683299495327,0.11010685107941108,0.009778747505943982,0.0006992653023541695,30.412201762199402,0.3821774910727831,1e-06,2.458268404006958,4.0,-3.0,0.8662109375,1.0,0.0,1.592057466506958,3.0,-3.0,0.0,0.0,0.0,2.4507579803466797,3.9974653720855713,-3.0149102210998535,-0.032532792538404465,0.7809939980506897,1.4999992847442627,-1.4999996423721313,-0.032532792538404465,1.4999992847442627,-1.4999996423721313,113.583984375,1024.0,18.0,0.0029296875,764.35546875,2048.0,399.0,0.00390625,38.118020023997815,11.773315358994296,1.4541709870027262,42.55644690700137,94.21433958900161,0.000808762409207198,0.02366850586033602,0.00654793348182684,0.16386389830624115,,
48,,,,,440483,477538,37055,455914,455915,455914.25,0.0774693489074707,0.001,0.392578125,1.0,201.0,0.09765625,1.0,50.0,0.39928753529825517,-0.0014905757420966702,0.005622482951542723,0.001882553584554473,38.663188457489014,0.39135213603378116,1e-06,2.210747718811035,4.0,-3.0,0.8466796875,1.0,0.0,1.3640682697296143,3.0,-3.0,0.0,0.0,0.0,2.2033791542053223,4.135852813720703,-3.01397967338562,-0.0073234993033111095,0.761718213558197,1.4999995231628418,-1.4999996423721313,-0.0073234993033111095,1.4999995231628418,-1.4999996423721313,109.10791015625,1024.0,13.0,0.00146484375,781.349609375,2048.0,416.0,0.001953125,32.39352746299846,11.965061846000026,1.3775562709997757,42.15029986000445,87.99246219499764,0.0007553812317775632,0.02311306339953426,0.006561026468244865,0.14496796849001115,,
49,,,,,432562,481736,49174,454337,454338,454337.75,0.07528943568468094,0.001,0.3828125,1.0,196.0,0.1015625,1.0,52.0,0.4386743949726224,-0.01720765727077378,0.012050846356942202,0.012448540148398024,11.844496607780457,0.37335877991903005,1e-06,2.4490206241607666,4.0,-3.0,0.86328125,1.0,0.0,1.5857391357421875,3.0,-3.0,0.0,0.0,0.0,2.442091941833496,3.99747896194458,-3.010953903198242,-0.024278363212943077,0.7542347311973572,1.4999991655349731,-1.4999996423721313,-0.024278363212943077,1.4999991655349731,-1.4999996423721313,114.44677734375,1024.0,17.0,0.00439453125,772.931640625,2048.0,425.0,0.0078125,39.528705040000204,11.565195812996535,1.3990058839990525,44.05192066100426,96.63207404599962,0.0007698049985935862,0.02423963266369802,0.006363765619848084,0.16864717343538765,,
50,2.474637344665825,0.9125,1.562137340195477,0.0,433607,455866,22259,447498,447498,447498.0,0.0756077766418457,0.001,0.400390625,1.0,205.0,0.10546875,1.0,54.0,0.3440014314837754,-0.027903673879336566,0.0012034974761263584,0.01877665180763799,21.999260544776917,0.3691962481886848,1e-06,2.322230100631714,4.0,-3.0,0.8447265625,1.0,0.0,1.477503776550293,3.0,-3.0,0.0,0.0,0.0,2.3166708946228027,5.152115345001221,-3.0141618251800537,-0.017850803211331367,0.785315215587616,1.4999995231628418,-1.4999996423721313,-0.017850803211331367,1.4999995231628418,-1.4999996423721313,109.58984375,1024.0,21.0,0.00439453125,764.4296875,2048.0,402.0,0.005859375,36.06443453999964,11.873073774004297,1.5922209109994583,43.805367463995935,114.70431722400099,0.0008895128643030015,0.024472381700027673,0.00663303175321694,0.1606863060951686,7.6443715839996,13.620459778001532
51,,,,,432378,460672,28294,446838,446839,446838.25,0.07336060702800751,0.001,0.357421875,1.0,183.0,0.076171875,1.0,39.0,0.37193889339124003,0.020073229747433818,0.0031464777580807886,0.0009521465494359408,34.70695298910141,0.37296618975925,1e-06,2.408907413482666,4.0,-3.0,0.86962890625,1.0,0.0,1.5392786264419556,3.0,-3.0,0.0,0.0,0.0,2.4053776264190674,6.54499626159668,-3.0150132179260254,0.00946751981973648,0.7883548736572266,1.4999995231628418,-1.4999996423721313,0.00946751981973648,1.4999995231628418,-1.4999996423721313,110.83837890625,1024.0,5.0,0.00244140625,761.892578125,2048.0,393.0,0.00390625,36.48107118000189,11.34164267199958,1.460861177998595,43.326365557004465,92.72442879099981,0.000817332210256505,0.024240519671830055,0.006345496760852266,0.16071168861263316,,
52,,,,,428639,450626,21987,440636,440637,440636.5,0.0820147767663002,0.001,0.345703125,1.0,177.0,0.0859375,1.0,44.0,0.3457983636086987,0.04489129586445709,0.0012163709785278525,-0.0058615717264934395,47.16032499074936,0.3689759072272792,1e-06,2.491070508956909,4.0,-3.0,0.8759765625,1.0,0.0,1.6150940656661987,3.0,-3.0,0.0,0.0,0.0,2.4866580963134766,5.278388500213623,-3.099484920501709,0.0157423485070467,0.797694981098175,1.4999995231628418,-1.4999996423721313,0.0157423485070467,1.4999995231628418,-1.4999996423721313,106.3486328125,1024.0,6.0,0.0029296875,754.26953125,2048.0,407.0,0.00390625,35.99670396900183,11.664427962998161,1.4514303440009826,43.17542087100446,92.41229603299871,0.000823485085779879,0.0244960533631488,0.006617942432707096,0.16527260525156715,,
53,,,,,440984,470605,29621,458959,458959,458959.0,0.07421058416366577,0.001,0.36328125,1.0,186.0,0.083984375,1.0,43.0,0.29364329436793923,-0.028143568670202512,0.0016819744305394124,-1.780201549195226e-05,127.13116806745529,0.36750679095467087,1e-06,2.4414358139038086,4.0,-3.0,0.8671875,1.0,0.0,1.5742483139038086,3.0,-3.0,0.0,0.0,0.0,2.4376168251037598,5.005645751953125,-3.0100202560424805,0.012362484820187092,0.7786305546760559,1.4999992847442627,-1.4999996423721313,0.012362484820187092,1.4999992847442627,-1.4999996423721313,109.05859375,1024.0,10.0,0.00390625,787.345703125,2048.0,399.0,0.0078125,35.875311429997964,12.014397979000933,1.8663302429995383,45.23302291300206,95.10572214300191,0.0010166105485454793,0.024638923581955064,0.0065443743226524225,0.16062229767361816,,
54,,,,,433772,460410,26638,448035,448036,448035.75,0.07702778279781342,0.001,0.34765625,1.0,178.0,0.083984375,1.0,43.0,0.43433907772264174,-0.03426881480000673,0.0011007909253690272,-1.0315323878227989e-05,17.570588171482086,0.37792141593586887,1e-06,2.3370718955993652,4.0,-3.0,0.85498046875,1.0,0.0,1.4820914268493652,3.0,-3.0,0.0,0.0,0.0,2.3295228481292725,3.997093439102173,-3.0136823654174805,-0.034228187054395676,0.7605292797088623,1.4999991655349731,-1.4999996423721313,-0.034228187054395676,1.4999991655349731,-1.4999996423721313,111.75927734375,1024.0,12.0,0.00146484375,763.310546875,2048.0,389.0,0.001953125,42.255804144995636,11.721663955999247,1.416477535996819,42.87290453999594,98.37274636600341,0.0007903819817932045,0.023922702898148164,0.006540585185445161,0.18461748642317533,,
55,,,,,428365,467116,38751,447252,447253,447252.5,0.0779336541891098,0.001,0.39453125,1.0,202.0,0.07421875,1.0,38.0,0.41359522293011347,-0.028125525048623482,0.007629172000451945,0.0050274714922124986,29.242227017879486,0.38818653371049716,1e-06,2.339555501937866,4.0,-3.0,0.84423828125,1.0,0.0,1.4953173398971558,3.0,-3.0,0.0,0.0,0.0,2.3327436447143555,3.997138500213623,-3.0163493156433105,-0.055747319012880325,0.7861277461051941,1.4999996423721313,-1.4999996423721313,-0.055747319012880325,1.4999996423721313,-1.4999996423721313,111.8681640625,1024.0,16.0,0.00244140625,761.671875,2048.0,418.0,0.005859375,36.22822343200096,12.2084769840003,1.4540977840006235,41.7271896050006,91.72239124000043,0.0008127946652062445,0.023324179073901545,0.006824152455268724,0.15812865412516897,,
56,,,,,437982,462220,24238,450873,450874,450873.75,0.07720576226711273,0.001,0.396484375,1.0,203.0,0.1015625,1.0,52.0,0.34526035574174696,0.04443784995425132,0.0010603691363001181,-6.425700624482312e-05,5.371714234352112,0.37872894448940064,1e-06,2.4328932762145996,4.0,-3.0,0.85693359375,1.0,0.0,1.5759596824645996,3.0,-3.0,0.0,0.0,0.0,2.4271013736724854,4.059610366821289,-3.0105268955230713,-0.02404492162168026,0.7678084373474121,1.4999995231628418,-1.4999996423721313,-0.02404492162168026,1.4999995231628418,-1.4999996423721313,112.27099609375,1024.0,17.0,0.0029296875,768.341796875,2048.0,413.0,0.001953125,35.53537900799711,11.974630579999939,1.5251823729995522,43.07909703400219,92.23804313900473,0.0008456815089587452,0.023886452157617397,0.006639680498143848,0.15454801226453635,,
57,,,,,421644,472566,50922,446811,446812,446811.5,0.07929347455501556,0.001,0.33203125,1.0,170.0,0.08984375,1.0,46.0,0.3200368953327979,-0.025362797201641144,0.0012787216898774909,0.0001010271986864785,6.400895833969116,0.3706032192957085,1e-06,2.37412166595459,4.0,-3.0,0.845703125,1.0,0.0,1.5284184217453003,3.0,-3.0,0.0,0.0,0.0,2.367408514022827,3.997598886489868,-3.0167558193206787,-0.004801190458238125,0.7486412525177002,1.4999994039535522,-1.4999996423721313,-0.004801190458238125,1.4999994039535522,-1.4999996423721313,112.0927734375,1024.0,3.0,0.0029296875,760.5859375,2048.0,407.0,0.005859375,43.775540378002916,11.697776133994921,1.459878616995411,43.60296106500027,100.64690153599804,0.0008168313802327218,0.024396731655855028,0.006545140475343026,0.19068825687603091,,
58,,,,,431170,463242,32072,447834,447835,447834.5,0.07455499470233917,0.001,0.333984375,1.0,171.0,0.076171875,1.0,39.0,0.3110337694806437,0.004979267921073422,0.001225711929897267,3.4328080214289645e-05,38.71084463596344,0.37067856356003825,1e-06,2.483994960784912,4.0,-3.0,0.86767578125,1.0,0.0,1.6163190603256226,3.0,-3.0,0.0,0.0,0.0,2.478703022003174,4.986145973205566,-3.7398486137390137,-0.01641925983130932,0.7586266398429871,1.4999994039535522,-1.4999996423721313,-0.01641925983130932,1.4999994039535522,-1.4999996423721313,107.1962890625,1024.0,23.0,0.00244140625,767.48046875,2048.0,413.0,0.00390625,35.877492043997336,11.730051516999083,1.7613206460009678,43.69730425400485,93.18697488199541,0.0009832430540752041,0.02439366789182435,0.006548206713082112,0.16342269695450143,,
59,,,,,431428,463688,32260,449648,449649,449648.25,0.07561492919921875,0.001,0.376953125,1.0,193.0,0.078125,1.0,40.0,0.32248065372308093,0.03173238517095645,0.0011168133137592425,0.00019074108161779197,19.5964238345623,0.38457442440866113,1e-06,2.4156768321990967,4.0,-3.0,0.87109375,1.0,0.0,1.5445833206176758,3.0,-3.0,0.0,0.0,0.0,2.410083055496216,3.9971115589141846,-3.010270833969116,-0.0001757176360115409,0.7685349583625793,1.4999994039535522,-1.4999996423721313,-0.0001757176360115409,1.4999994039535522,-1.4999996423721313,110.12353515625,1024.0,18.0,0.00244140625,768.095703125,2048.0,389.0,0.0078125,38.09014752799703,11.774415514999419,1.4711587480051094,42.316237717997865,93.76706797700172,0.000817949779636143,0.023527411547803124,0.006546459101641905,0.16888946419369685,,
60,2.5601135337725283,0.925,1.6351135298609734,0.0,440496,457645,17149,448647,448647,448647.0,0.07900010794401169,0.001,0.33984375,1.0,174.0,0.080078125,1.0,41.0,0.33368944774071374,-0.04810552665342887,0.0014177790629522253,9.654856864168929e-05,35.48086321353912,0.383643989343177,1e-06,2.4628074169158936,4.0,-3.0,0.87255859375,1.0,0.0,1.5902490615844727,3.0,-3.0,0.0,0.0,0.0,2.4566810131073,3.997225046157837,-3.0106945037841797,-0.014089989475905895,0.7700145244598389,1.4999994039535522,-1.4999995231628418,-0.014089989475905895,1.4999994039535522,-1.4999995231628418,108.48828125,1024.0,11.0,0.00244140625,767.775390625,2048.0,393.0,0.00390625,43.92157995600428,11.89429420500528,1.452578716998687,42.30040115200245,122.20114220200048,0.0008094218377692746,0.02357109328269355,0.006627869017849936,0.1976811109531032,8.87415644700377,13.651643885998055
61,,,,,434602,461871,27269,452801,452802,452801.5,0.07446993142366409,0.001,0.349609375,1.0,179.0,0.0859375,1.0,44.0,0.35077287064444634,-0.020368975166591904,0.0015462155063306132,0.002125047849286573,48.944138169288635,0.38083689538040577,1e-06,2.368417739868164,4.0,-3.0,0.859375,1.0,0.0,1.509042501449585,3.0,-3.0,0.0,0.0,0.0,2.3646154403686523,4.108952522277832,-3.018206834793091,-0.013784444890916348,0.7857285141944885,1.4999994039535522,-1.4999996423721313,-0.013784444890916348,1.4999994039535522,-1.4999996423721313,112.2431640625,1024.0,14.0,0.00341796875,772.134765625,2048.0,420.0,0.00390625,41.62692612200044,11.57753589299682,1.4486306440012413,43.031296479995945,97.79002147100255,0.0007998155063539108,0.023758366789860427,0.006392169578168812,0.18108583885955107,,
62,,,,,444660,460149,15489,452472,452473,452472.5,0.07347989082336426,0.001,0.34375,1.0,176.0,0.083984375,1.0,43.0,0.3777116471901536,-0.04333446749660652,0.009123346477281302,-0.009887886934905055,31.024015188217163,0.37310607768471743,1e-06,2.487677574157715,4.0,-3.0,0.8623046875,1.0,0.0,1.6253727674484253,3.0,-3.0,0.0,0.0,0.0,2.485581874847412,4.924715995788574,-3.0124025344848633,0.008804029785096645,0.7856958508491516,1.4999995231628418,-1.4999996423721313,0.008804029785096645,1.4999995231628418,-1.4999996423721313,111.4482421875,1024.0,28.0,0.0029296875,772.287109375,2048.0,399.0,0.00390625,39.69289948900405,11.943785379000474,1.4486210789982579,43.89188670300064,97.06787682800496,0.0008003917801624728,0.02425113498776204,0.006599177507473092,0.17390403112871222,,
