step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,gdpo/pi_correctness,gdpo/w_correctness,gdpo/active_groups_correctness,gdpo/pi_format,gdpo/w_format,gdpo/active_groups_format,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/ref,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_s/testing,timing_s/save_checkpoint
31,,,,,430131,439036,8905,433879,433880,433879.75,0.1053629145026207,0.001,0.228515625,1.0,117.0,0.0234375,1.0,12.0,0.2686157991577472,0.016026880051608065,0.013936901526384255,-0.009736040651530078,40.35171777009964,0.3814679603888983,1e-06,1.7120133638381958,3.0,-3.0,0.02001953125,1.0,0.0,1.6919938325881958,3.0,-3.0,0.0,0.0,0.0,1.723039150238037,10.962413787841797,-3.0312259197235107,-3.881202204070178e-08,0.9999998211860657,3.0021164417266846,-2.961001396179199,-3.881202204070178e-08,3.0021164417266846,-2.961001396179199,80.24169921875,1024.0,1.0,0.0048828125,767.1796875,2048.0,413.0,0.0078125,34.7971300019999,10.874401401000796,1.599220611002238,41.13878857699456,88.52636562800035,0.0009214653432213868,0.006265792192998634,0.21174509387531507,0.023704026620852067,,
32,,,,,430297,449734,19437,438580,438581,438580.75,0.1165216714143753,0.001,0.208984375,1.0,107.0,0.02734375,1.0,14.0,0.23735881609649495,-0.06852498554207127,0.0013915030064928378,0.00012958742934580217,46.090301871299744,0.37137475989804675,1e-06,1.722020149230957,3.0,-3.0,0.02880859375,1.0,0.0,1.693211555480957,3.0,-3.0,0.0,0.0,0.0,1.7290940284729004,8.086827278137207,-3.0203120708465576,-4.599050917875047e-09,1.0000001192092896,2.7681663036346436,-2.7016327381134033,-4.599050917875047e-09,2.7681663036346436,-2.7016327381134033,77.76123046875,1024.0,1.0,0.00244140625,778.841796875,2048.0,393.0,0.005859375,31.226895227999194,11.255617196002277,1.3496698050003033,42.7243352459991,86.96625842400681,0.0007693394004412548,0.006415932069523273,0.19608109778656366,0.024353745146132783,,
33,,,,,420864,458398,37534,436504,436504,436504.0,0.1177191361784935,0.001,0.232421875,1.0,119.0,0.02734375,1.0,14.0,0.2579474598169327,0.012569909915328026,0.0014152634479426619,0.0008252029656432569,30.104490637779236,0.38602437202761014,1e-06,1.7725039720535278,4.0,-3.0,0.02294921875,1.0,0.0,1.7495547533035278,3.0,-3.0,0.0,0.0,0.0,1.7849764823913574,10.170795440673828,-3.0245890617370605,6.755330073104915e-09,0.9999997615814209,3.319335460662842,-3.2265658378601074,6.755330073104915e-09,3.319335460662842,-3.2265658378601074,79.41015625,1024.0,1.0,0.0029296875,773.13671875,2048.0,399.0,0.001953125,36.80591889099742,11.210443855001358,1.7752368010042119,40.94700784199813,90.85756176400173,0.0010167357005916393,0.0064205848371385816,0.2263141257009532,0.023451679619200586,,
34,,,,,410545,432038,21493,422526,422527,422526.25,0.10591823607683182,0.001,0.216796875,1.0,111.0,0.017578125,1.0,9.0,0.1707842339362417,0.005393617254282747,0.0010675137122494302,0.0035754355000920312,6.426965177059174,0.3861809127497458,1e-06,1.695845127105713,4.0,-3.0,0.01513671875,1.0,0.0,1.680708408355713,3.0,-3.0,0.0,0.0,0.0,1.7124699354171753,11.391464233398438,-3.0173630714416504,-2.27379715056486e-09,0.9999998807907104,5.964554309844971,-2.9590377807617188,-2.27379715056486e-09,5.964554309844971,-2.9590377807617188,78.64111328125,1024.0,1.0,0.0029296875,746.60546875,2048.0,389.0,0.001953125,29.524075134002487,10.793674059001205,1.294625349000853,39.505757418999565,81.22736582600191,0.0007660029104705643,0.0063863925963186935,0.18331444851203293,0.023374735545424435,,
35,,,,,400494,435131,34637,423650,423651,423650.25,0.13841797411441803,0.001,0.220703125,1.0,113.0,0.01953125,1.0,10.0,0.14633193963007735,-0.01568650035187602,0.0010806220972361708,0.004106751476878604,9.032724678516388,0.38646263145863624,1e-06,1.807469367980957,3.0,-3.0,0.02001953125,1.0,0.0,1.787449836730957,3.0,-3.0,0.0,0.0,0.0,1.8095887899398804,10.000190734863281,-3.0291359424591064,1.6503459709937829e-09,1.0,3.0203769207000732,-2.9676737785339355,1.6503459709937829e-09,3.0203769207000732,-2.9676737785339355,72.23291015625,1024.0,1.0,0.00244140625,755.208984375,2048.0,407.0,0.00390625,34.73116963099892,11.253299668998807,1.3105763139974442,39.608133096997335,87.03064797999832,0.000773383418278075,0.0066406780528270705,0.23477634896202282,0.023373132139658442,,
36,,,,,418031,445622,27591,431934,431935,431934.25,0.1410740464925766,0.001,0.224609375,1.0,115.0,0.025390625,1.0,13.0,0.22343706020287105,0.05893338139035872,0.0010541106728071878,0.001372301350962906,3.1001784205436707,0.3804516827139226,1e-06,1.7350643873214722,3.0,-3.0,0.033203125,1.0,0.0,1.7018612623214722,3.0,-3.0,0.0,0.0,0.0,1.7384670972824097,10.447454452514648,-3.0235307216644287,-1.0126044891478614e-08,0.9999999403953552,2.883572578430176,-2.880032777786255,-1.0126044891478614e-08,2.883572578430176,-2.880032777786255,70.63525390625,1024.0,1.0,0.0029296875,772.986328125,2048.0,399.0,0.00390625,34.63742046099651,11.408833768000477,1.3235540009991382,41.045893010996224,88.52675768900372,0.0007660621963870301,0.006603339378620981,0.23943855262300487,0.023757026104665364,,
37,,,,,391453,449376,57923,416465,416465,416465.0,0.1299145221710205,0.001,0.208984375,1.0,107.0,0.015625,1.0,8.0,0.1854723642713257,-0.004711860990417855,0.011780484300938301,-0.005917758912346471,3.1107790172100067,0.37652784803051764,1e-06,1.7590224742889404,3.0,-3.0,0.02392578125,1.0,0.0,1.7350966930389404,3.0,-3.0,0.0,0.0,0.0,1.7603384256362915,12.288116455078125,-3.0206387042999268,1.0874760647539006e-08,0.9999997615814209,3.139183282852173,-3.0911643505096436,1.0874760647539006e-08,3.139183282852173,-3.0911643505096436,79.474609375,1024.0,1.0,0.00341796875,733.93359375,2048.0,414.0,0.001953125,34.68378212500102,11.067512918998546,1.3179024170021876,39.922628230000555,87.12154228299914,0.0007911243543888368,0.006643723313482853,0.2130924659322763,0.023965176083224612,,
38,,,,,421925,455695,33770,435078,435078,435078.0,0.130436509847641,0.001,0.212890625,1.0,109.0,0.013671875,1.0,7.0,0.20302912223570305,-0.07786668548039322,0.0008264152666329053,0.00017219512828260436,12.293700218200684,0.3786398347985486,1e-06,1.7271645069122314,4.0,-3.0,0.02490234375,1.0,0.0,1.7022621631622314,3.0,-3.0,0.0,0.0,0.0,1.7293869256973267,11.654680252075195,-3.032219648361206,-3.961469763336112e-10,0.9999999403953552,3.111187219619751,-3.1464245319366455,-3.961469763336112e-10,3.111187219619751,-3.1464245319366455,75.23046875,1024.0,1.0,0.00244140625,774.53125,2048.0,399.0,0.01171875,37.61287933799758,11.089188817000831,1.316475347004598,41.5659269569951,91.69558028299798,0.0007564593860207813,0.006371954463912696,0.2441253396983072,0.02388418108764124,,
39,,,,,399570,452861,53291,428341,428342,428341.5,0.1291072517633438,0.001,0.17578125,1.0,90.0,0.03515625,1.0,18.0,0.15187814639046274,-0.01166884530464123,0.0008371834771643425,7.90684139717306e-05,4.22369784116745,0.3810902578628402,1e-06,1.7990398406982422,3.0,-3.0,0.0224609375,1.0,0.0,1.7765789031982422,3.0,-3.0,0.0,0.0,0.0,1.8074638843536377,9.763421058654785,-3.0210061073303223,1.7377298489051896e-09,0.9999999403953552,4.797245025634766,-3.0611588954925537,1.7377298489051896e-09,4.797245025634766,-3.0611588954925537,68.6005859375,1024.0,1.0,0.001953125,768.00390625,2048.0,422.0,0.005859375,33.18650291499944,10.812675193999894,1.290365777000261,40.61529424400214,86.00706632900255,0.00075311741741126,0.006310779596420084,0.2362129551083992,0.02370497269351799,,
40,1.850636762008071,0.0625,1.788136762008071,0.0,414208,462420,48212,432590,432591,432590.75,0.11135642230510712,0.001,0.2265625,1.0,116.0,0.017578125,1.0,9.0,0.23274147157268277,0.06169016607876482,0.0008334893952043535,-0.0033456193598575394,54.23213440179825,0.3800319681592892,1e-06,1.7582285404205322,4.0,-3.0,0.0244140625,1.0,0.0,1.7338144779205322,3.0,-3.0,0.0,0.0,0.0,1.7664508819580078,11.009997367858887,-3.0200676918029785,1.4065650866257329e-08,1.0,4.333567142486572,-3.704537868499756,1.4065650866257329e-08,4.333567142486572,-3.704537868499756,76.27685546875,1024.0,1.0,0.00390625,768.626953125,2048.0,413.0,0.00390625,34.42726309900172,11.482952439000655,1.3070261320026475,41.13533920600457,110.85761297700083,0.0007553479426008575,0.006636152321218528,0.22038384981596978,0.02377266458309879,8.34021003300586,14.059749694999482
41,,,,,430384,451845,21461,441877,441878,441877.5,0.11854340136051178,0.001,0.2265625,1.0,116.0,0.015625,1.0,8.0,0.17414447899650912,0.027132253628224134,0.00048553344496557937,-8.666206891293455e-05,3.1585466265678406,0.38479097419759173,1e-06,1.791939616203308,3.0,-3.0,0.0341796875,1.0,0.0,1.757759928703308,3.0,-3.0,0.0,0.0,0.0,1.7933350801467896,12.388448715209961,-3.035651683807373,1.5269668196538078e-08,1.0,3.329787015914917,-3.2335638999938965,1.5269668196538078e-08,3.329787015914917,-3.2335638999938965,78.0693359375,1024.0,1.0,0.00244140625,784.97265625,2048.0,393.0,0.00390625,35.73650289900252,11.231603707994509,2.1762771860012435,41.604273995995754,90.86895819100027,0.0012312672550657386,0.006354478168720126,0.22351239570070247,0.023538352821763812,,
42,,,,,410480,447815,37335,427993,427994,427993.75,0.13799820840358734,0.001,0.171875,1.0,88.0,0.01953125,1.0,10.0,0.16671927565974848,-0.01838941825553775,0.0008548235637135804,-6.16915266878745e-05,18.053512513637543,0.3798359824161033,1e-06,1.8128548860549927,4.0,-3.0,0.03466796875,1.0,0.0,1.7781869173049927,3.0,-3.0,0.0,0.0,0.0,1.8092910051345825,8.146574020385742,-3.024630546569824,0.0,0.9999997615814209,4.29046106338501,-5.067054748535156,0.0,4.29046106338501,-5.067054748535156,69.89208984375,1024.0,1.0,0.00048828125,766.033203125,2048.0,407.0,0.001953125,39.56719362799777,10.757891884997662,1.5671480390010402,40.74296837199654,92.7572683660037,0.0009154035771556478,0.00628390711604881,0.27642496893228097,0.023798810363467073,,
43,,,,,404893,432891,27998,421751,421752,421751.5,0.13070261478424072,0.001,0.171875,1.0,88.0,0.02734375,1.0,14.0,0.2988735969577517,0.05966681867305722,0.029597849551854388,-0.020611410323454038,68.99491828680038,0.37832642188443527,1e-06,1.8103771209716797,4.0,-3.0,0.03125,1.0,0.0,1.7791271209716797,3.0,-3.0,0.0,0.0,0.0,1.8185752630233765,9.836732864379883,-3.024286985397339,1.6131535218733006e-08,1.0,4.071743488311768,-4.030454158782959,1.6131535218733006e-08,4.071743488311768,-4.030454158782959,72.5126953125,1024.0,3.0,0.0029296875,751.220703125,2048.0,389.0,0.00390625,33.338276790003874,11.496751130995108,1.2692867419973481,40.27208796599734,86.49127939199388,0.0007523901764411912,0.006814884553460455,0.22449111005618544,0.023871929303154432,,
44,,,,,411963,450920,38957,432030,432030,432030.0,0.12853553891181946,0.001,0.1953125,1.0,100.0,0.021484375,1.0,11.0,0.12498642446409011,0.06809096346641409,0.0007842558693012286,0.00012733470097812423,5.228154540061951,0.378459164643709,1e-06,1.8255398273468018,4.0,-3.0,0.0341796875,1.0,0.0,1.7913601398468018,3.0,-3.0,0.0,0.0,0.0,1.8258075714111328,9.706537246704102,-3.0261802673339844,-1.139262195692936e-08,0.9999998807907104,3.1869447231292725,-5.05571174621582,-1.139262195692936e-08,3.1869447231292725,-5.05571174621582,73.24609375,1024.0,1.0,0.00146484375,770.5625,2048.0,399.0,0.0078125,29.173668007999368,11.352414613000292,1.4273252929997398,41.272337073001836,83.33922311199422,0.000825941076429727,0.006569228186121503,0.19448074774678262,0.023882795797167927,,
45,,,,,419004,437001,17997,429419,429419,429419.0,0.13129299879074097,0.001,0.162109375,1.0,83.0,0.013671875,1.0,7.0,0.16909237156089926,-0.025044031116911874,0.00031390783676345436,0.00014783223325918828,66.87461566925049,0.37523444845761866,1e-06,1.8442318439483643,4.0,-3.0,0.037109375,1.0,0.0,1.8071224689483643,3.0,-3.0,0.0,0.0,0.0,1.8499743938446045,9.65513801574707,-3.0272350311279297,9.16669051775898e-09,0.9999999403953552,3.402406930923462,-6.747092247009277,9.16669051775898e-09,3.402406930923462,-6.747092247009277,71.525390625,1024.0,1.0,0.00341796875,767.18359375,2048.0,416.0,0.00390625,35.335587417997885,11.1702293299968,1.7036332009956823,41.36671472500166,89.69103034800355,0.0009918245355909276,0.006503106132935897,0.24122489430926167,0.024082955531195438,,
46,,,,,408087,439668,31581,425995,425996,425995.75,0.1239643543958664,0.001,0.1875,1.0,96.0,0.029296875,1.0,15.0,0.203924978185179,-0.0035929245641455054,0.031694481594188674,-0.013274059963675557,91.50688534975052,0.3816351845356003,1e-06,1.8066054582595825,4.0,-3.0,0.0361328125,1.0,0.0,1.7704726457595825,3.0,-3.0,0.0,0.0,0.0,1.8161519765853882,8.483392715454102,-3.0213871002197266,-1.1611662742438966e-08,1.0,3.0434234142303467,-4.737748146057129,-1.1611662742438966e-08,3.0434234142303467,-4.737748146057129,76.99755859375,1024.0,1.0,0.00390625,755.025390625,2048.0,393.0,0.001953125,29.59412415100087,11.333341236997512,1.3734645889999229,40.2942095509934,82.73181310999644,0.0008060318612333121,0.006651088207451314,0.18767161189288462,0.023647072506588037,,
47,,,,,415532,444257,28725,431627,431628,431627.5,0.11749517917633057,0.001,0.1796875,1.0,92.0,0.02734375,1.0,14.0,0.2600767270758234,0.14032383663138245,0.009769983396961772,-0.010376197161443496,253.81639575958252,0.38226676861969355,1e-06,1.8436928987503052,4.0,-3.0,0.03759765625,1.0,0.0,1.8060952425003052,3.0,-3.0,0.0,0.0,0.0,1.850996494293213,9.401554107666016,-3.0267555713653564,-2.0457441962662415e-08,1.0000001192092896,3.8960769176483154,-3.8072738647460938,-2.0457441962662415e-08,3.8960769176483154,-3.8072738647460938,78.6669921875,1024.0,1.0,0.00390625,764.35546875,2048.0,399.0,0.00390625,31.542795560999366,10.882773924000503,1.7584545349964174,40.855794357994455,85.14839084500272,0.0010185023747307674,0.006303336745226209,0.19578421923530115,0.023663804066002776,,
48,,,,,423528,464111,40583,440362,440363,440362.5,0.128911092877388,0.001,0.224609375,1.0,115.0,0.01953125,1.0,10.0,0.2819350982705752,-0.020808953419327737,0.0011935375165194272,0.016269430592486363,24.6643243432045,0.3814010196366226,1e-06,1.6672531366348267,4.0,-3.0,0.033203125,1.0,0.0,1.634049892425537,3.0,-3.0,0.0,0.0,0.0,1.6731584072113037,7.987090587615967,-3.042379140853882,-1.96831440035794e-08,1.0000001192092896,3.961024045944214,-4.683374881744385,-1.96831440035794e-08,3.961024045944214,-4.683374881744385,78.7333984375,1024.0,13.0,0.00390625,781.349609375,2048.0,416.0,0.001953125,33.3482872329987,11.259364844001539,1.7624763769999845,41.78876421699533,88.28031101999659,0.001000582688693965,0.006392100169747389,0.2068162139401827,0.023724070633282426,,
49,,,,,411580,467429,55849,436881,436881,436881.0,0.11586637049913406,0.001,0.16796875,1.0,86.0,0.029296875,1.0,15.0,0.2312834501887361,-0.02661293689161539,0.016015703818993643,0.017886957618611633,25.15819400548935,0.3772399296811941,1e-06,1.88350248336792,3.0,-3.0,0.04052734375,1.0,0.0,1.84297513961792,3.0,-3.0,0.0,0.0,0.0,1.8946048021316528,6.563175678253174,-3.0365822315216064,-1.6319560813826683e-08,1.0,5.937394618988037,-2.88730788230896,-1.6319560813826683e-08,5.937394618988037,-2.88730788230896,80.3515625,1024.0,1.0,0.005859375,772.931640625,2048.0,425.0,0.0078125,36.84937701499439,11.832071243996324,1.3327032050001435,41.89327308799693,92.02648220599804,0.0007626236921496606,0.006770763230717475,0.22392669552135627,0.02397293146646165,,
50,1.832134012132883,0.075,1.7571340121328831,0.0,414489,442772,28283,431092,431093,431092.5,0.13251695036888123,0.001,0.1796875,1.0,92.0,0.033203125,1.0,17.0,0.14400460145303182,-0.08701623177954129,0.0008354872905848813,0.0001958872139766754,22.1857967376709,0.3890264412981269,1e-06,1.792112112045288,4.0,-3.0,0.0341796875,1.0,0.0,1.757932424545288,3.0,-3.0,0.0,0.0,0.0,1.8046523332595825,9.056532859802246,-3.0320825576782227,-7.686176139998224e-09,0.9999999403953552,3.0127859115600586,-3.043332576751709,-7.686176139998224e-09,3.0127859115600586,-3.043332576751709,77.5478515625,1024.0,1.0,0.0048828125,764.4296875,2048.0,402.0,0.005859375,34.65139930800069,10.851977794998675,1.3259780480002519,40.05400711299444,108.98734186100046,0.0007689637653173344,0.006293300042913455,0.21818307312773547,0.023228197610138453,7.980217738004285,14.01511592699535
51,,,,,414008,445141,31133,429912,429913,429912.25,0.13729198276996613,0.001,0.18359375,1.0,94.0,0.021484375,1.0,11.0,0.20809847987922175,0.009422763117722102,0.0139582600126492,-0.008242424232126464,4.573442697525024,0.37549143887829567,1e-06,1.831597924232483,4.0,-3.0,0.0400390625,1.0,0.0,1.791558861732483,3.0,-3.0,0.0,0.0,0.0,1.8348567485809326,7.058255195617676,-3.040186643600464,-1.9924467409282443e-08,0.9999998807907104,4.201708793640137,-4.929967403411865,-1.9924467409282443e-08,4.201708793640137,-4.929967403411865,77.77978515625,1024.0,1.0,0.00390625,761.892578125,2048.0,393.0,0.00390625,40.66259229100251,10.861980182999105,1.6394837949992507,41.402381230000174,94.68024471100216,0.0009533828095147619,0.006316393742559734,0.255269172474638,0.02407606507490783,,
52,,,,,415781,437386,21605,425276,425277,425276.25,0.1343115121126175,0.001,0.15625,1.0,80.0,0.01953125,1.0,10.0,0.19659283178459322,-0.07554612628051213,0.010227429142105393,-0.0038610782446214997,57.49160897731781,0.3689676097613987,1e-06,1.9542790651321411,4.0,-3.0,0.04296875,1.0,0.0,1.9113103151321411,3.0,-3.0,0.0,0.0,0.0,1.96216881275177,6.468259334564209,-3.027400493621826,1.3271821863725108e-08,0.9999998211860657,5.5963335037231445,-5.160087585449219,1.3271821863725108e-08,5.5963335037231445,-5.160087585449219,76.34814453125,1024.0,15.0,0.0048828125,754.26953125,2048.0,407.0,0.00390625,41.2229517070009,11.373134312001639,1.3178646480009775,41.63950293400558,95.87359108800592,0.0007747109367152395,0.0066857332804275095,0.2636396013520053,0.02447791461080038,,
53,,,,,431666,458364,26698,450393,450393,450393.0,0.0924767553806305,0.001,0.140625,1.0,72.0,0.017578125,1.0,9.0,0.3670790458638822,-0.11445602822688318,0.002844898255481835,0.03386983603394906,28.836429357528687,0.3717499586943285,1e-06,1.8639289140701294,3.0,-3.0,0.0419921875,1.0,0.0,1.8219367265701294,3.0,-3.0,0.0,0.0,0.0,1.9036837816238403,8.227295875549316,-3.033385992050171,-2.582296376729687e-09,0.9999998211860657,3.3916313648223877,-3.3588457107543945,-2.582296376729687e-09,3.3916313648223877,-3.3588457107543945,92.328125,1024.0,1.0,0.0126953125,787.345703125,2048.0,399.0,0.0078125,36.240894706999825,11.64840632800042,1.3643932479972136,43.87901169699762,93.25234281500161,0.0007573348431243456,0.006465690146161474,0.19166152641627085,0.024355957850697958,,
54,,,,,423991,453520,29529,438662,438662,438662.0,0.11127690225839615,0.001,0.162109375,1.0,83.0,0.013671875,1.0,7.0,0.35128876167748657,0.0007062190145786319,0.017714041295611032,0.01475628515454527,19.593972325325012,0.3802031802841848,1e-06,1.765000343322754,4.0,-3.0,0.04833984375,1.0,0.0,1.716660499572754,3.0,-3.0,0.0,0.0,0.0,1.7899349927902222,7.965392112731934,-3.026370048522949,-2.5512636447899695e-09,0.9999999403953552,4.56735372543335,-4.585392475128174,-2.5512636447899695e-09,4.56735372543335,-4.585392475128174,93.451171875,1024.0,1.0,0.00927734375,763.310546875,2048.0,389.0,0.001953125,34.63090731999546,11.191925245002494,1.733299483996234,41.760203787001956,89.41634707999765,0.0009878331631166103,0.006378444705150261,0.18094607457100476,0.023799761426224492,,
55,,,,,414809,452710,37901,435979,435980,435979.5,0.08686282485723495,0.001,0.17578125,1.0,90.0,0.013671875,1.0,7.0,0.33138557880495983,0.001070338860154152,0.012847707643716906,-0.01085043585638535,85.09454822540283,0.3705505681641924,1e-06,1.7897639274597168,4.0,-3.0,0.05078125,1.0,0.0,1.7389826774597168,3.0,-3.0,0.0,0.0,0.0,1.832283616065979,11.31175708770752,-3.0304718017578125,1.990125397810516e-08,0.9999998807907104,3.0911355018615723,-4.795074462890625,1.990125397810516e-08,3.0911355018615723,-4.795074462890625,89.8505859375,1024.0,1.0,0.0107421875,761.671875,2048.0,418.0,0.005859375,36.73569582399796,11.265544450005109,1.6764738130004844,42.91501803099527,92.6903474589999,0.0009613260560419035,0.006459904909522758,0.1996353311378371,0.024608392155477075,,
56,,,,,425882,447460,21578,438338,438339,438338.25,0.10197259485721588,0.001,0.177734375,1.0,91.0,0.015625,1.0,8.0,0.20089547708630562,0.05628575981947882,0.002906432487712852,-0.0018983553821052392,20.888468205928802,0.3798664746454397,1e-06,1.9265406131744385,4.0,-3.0,0.046875,1.0,0.0,1.8796656131744385,3.0,-3.0,0.0,0.0,0.0,1.9459961652755737,9.149696350097656,-3.0198283195495605,1.3579285473852565e-09,0.9999999403953552,3.224703311920166,-3.2775421142578125,1.3579285473852565e-09,3.224703311920166,-3.2775421142578125,87.78759765625,1024.0,1.0,0.00634765625,768.341796875,2048.0,413.0,0.001953125,35.34332287899451,11.193965851998655,1.3107117610052228,41.79105319399969,89.73510296500172,0.0007475458512947609,0.006384319559152467,0.19658223183284024,0.02383493409142351,,
57,,,,,410426,459851,49425,434034,434035,434034.25,0.126480832695961,0.001,0.181640625,1.0,93.0,0.017578125,1.0,9.0,0.26864412625630696,-0.07598973206198328,0.012408911079789201,0.006293223813069441,53.79010772705078,0.3824921846528837,1e-06,1.7947800159454346,3.0,-3.0,0.0439453125,1.0,0.0,1.7508347034454346,3.0,-3.0,0.0,0.0,0.0,1.8055816888809204,7.595363616943359,-3.035357713699341,0.0,1.0,3.066678047180176,-3.0672051906585693,0.0,3.066678047180176,-3.0672051906585693,87.13720703125,1024.0,1.0,0.00439453125,760.5859375,2048.0,407.0,0.005859375,34.294252633000724,10.972890529999859,1.4438929410025594,41.05115813600423,87.87231566699484,0.0008316699321554459,0.006320290697105043,0.19217095789462293,0.023645114490391157,,
58,,,,,420106,444279,24173,433305,433306,433305.75,0.11944957077503204,0.001,0.14453125,1.0,74.0,0.015625,1.0,8.0,0.17368127971089312,-0.02485389621662242,0.002303660549971807,-0.0003835442950860722,3.85293185710907,0.39352041010030814,1e-06,1.9067878723144531,4.0,-3.0,0.05810546875,1.0,0.0,1.848682165145874,3.0,-3.0,0.0,0.0,0.0,1.912372350692749,7.970089435577393,-3.0271754264831543,-2.873612814369153e-08,0.9999998211860657,4.812959671020508,-4.768986225128174,-2.873612814369153e-08,4.812959671020508,-4.768986225128174,78.81982421875,1024.0,1.0,0.0029296875,767.48046875,2048.0,413.0,0.00390625,28.89743518299656,10.897438772000896,1.3097056320038973,39.82117411199579,81.04071101400041,0.0007556475029490708,0.006287384123105276,0.1790168388829136,0.022975216756294943,,
59,,,,,420621,455010,34389,437243,437244,437243.5,0.11368755996227264,0.001,0.15625,1.0,80.0,0.025390625,1.0,13.0,0.2659956331140009,-0.10261640541159131,0.004548609567854297,0.0051298414888574844,15.221417784690857,0.3869877256909886,1e-06,1.858443021774292,3.0,-3.0,0.068359375,1.0,0.0,1.790083646774292,3.0,-3.0,0.0,0.0,0.0,1.8707212209701538,8.061123847961426,-3.05290150642395,4.8574428923586765e-09,1.0,3.501018524169922,-3.441732883453369,4.8574428923586765e-09,3.501018524169922,-3.441732883453369,85.8955078125,1024.0,1.0,0.00634765625,768.095703125,2048.0,389.0,0.0078125,39.330763282006956,11.120236321999982,1.3899326329992618,40.8812595759955,92.83671640999819,0.0007947131478222443,0.006358148447032364,0.22357949499191057,0.023374423848493746,,
60,1.8410282410681247,0.0875,1.7535282410681248,0.0,428214,449867,21653,438517,438518,438517.75,0.11059573292732239,0.001,0.177734375,1.0,91.0,0.0390625,1.0,20.0,0.26262537725269797,-0.03488565736139814,0.01355986420918877,0.006521491249289587,8.645915389060974,0.39040702887726103,1e-06,1.864359974861145,3.0,-3.0,0.06689453125,1.0,0.0,1.797465443611145,3.0,-3.0,0.0,0.0,0.0,1.8812459707260132,8.394253730773926,-3.023547887802124,-1.0751127099695168e-08,0.9999998211860657,3.1171555519104004,-3.124983787536621,-1.0751127099695168e-08,3.1171555519104004,-3.124983787536621,88.70458984375,1024.0,16.0,0.005859375,767.775390625,2048.0,393.0,0.00390625,35.95760026000062,11.54059541800234,1.3467546309984755,40.66346338400035,111.54556058199523,0.0007677879806452962,0.006579320573683927,0.19793138137361557,0.023182336053671915,8.084264600001916,13.84444844799873
61,,,,,421623,453168,31545,440396,440397,440396.75,0.1056395173072815,0.001,0.12890625,1.0,66.0,0.021484375,1.0,11.0,0.26743077024303635,-0.06349426780923687,0.0034157771894162327,0.009921108863605256,36.32880049943924,0.3936631692898065,1e-06,1.8049744367599487,4.0,-3.0,0.06982421875,1.0,0.0,1.7351500988006592,3.0,-3.0,0.0,0.0,0.0,1.8309611082077026,8.73328685760498,-3.023669719696045,-9.480926266292045e-09,0.9999998211860657,3.663064956665039,-5.738193988800049,-9.480926266292045e-09,3.663064956665039,-5.738193988800049,88.01513671875,1024.0,1.0,0.00732421875,772.134765625,2048.0,420.0,0.00390625,35.41306900400377,11.698067397002887,1.4079468260024441,40.48297030299727,89.12309363499662,0.000799249100954108,0.0066406413063918425,0.1964609525616697,0.022980965630989145,,
62,,,,,430283,446940,16657,439322,439323,439322.25,0.10995299369096756,0.001,0.12890625,1.0,66.0,0.03125,1.0,16.0,0.3818545737143221,0.038509204630450954,0.0021690264573031716,0.011018851760409547,25.204704999923706,0.37787112149880414,1e-06,1.9447810649871826,4.0,-3.0,0.08544921875,1.0,0.0,1.8593318462371826,3.0,-3.0,0.0,0.0,0.0,1.9627656936645508,10.313701629638672,-3.0318541526794434,-2.6756850957099232e-08,0.9999998807907104,5.52271842956543,-5.5149383544921875,-2.6756850957099232e-08,5.52271842956543,-5.5149383544921875,85.76416015625,1024.0,16.0,0.005859375,772.287109375,2048.0,399.0,0.00390625,34.309032689998276,11.591088741995918,1.3018113229991286,42.08432788299979,89.40510065600392,0.0007408066191725599,0.006596005973972362,0.19533167861310186,0.02394843869335083,,
